,reviews,Prediksi
14,"sejauh ini, shopee adalah apk yg sering ku gunakan untuk belanja online, soal kualitas insyaallah terjamin, pengirimannya cepat, kurir ramah, dan penjualnya amanah, saya selaku costumer ikut bangga punya apk shopee... untuk kedepannya tolong ditingkatkan fitur fitur lain yg belum ada di shopee.....",positif
15,Tolong shopee tulisannya jangan terlalu kecil kecil.. gak keliatan.. contoh gopay tuh tulisan nya sedang2 jadi enak diliat dan dibaca! Satu lagi tolong Matikan fitur otomatis putar video.. ini tiap kali buka apk pasti langsung keluar video hidup! ini merugikan waktu dan data pelanggan! tolong diperhatikan. terima kasih,netral
16,"aplikasi sampah, udah banyak iklan, cringe semua pula isi iklannya. mau belanja dipersulit karena pembayaran selalu gagal, dan pemilihan warna untuk beranda yang buat sakit mata jika terlalu lama dilihat",negatif
17,"halo min izin mau nanya srius nih, masa live reseller biasanya muncul dipojok kanan skrg gabisaðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ™ðŸ» itu gmn ya biar bisa muncul lagiii plis min kasi tau",netral
18,"thanks atas kemudahan akses belanja di aplikasinya, sayangnya masih teramat banyak reseller yang kurang amanah",positif
19,"udah sering banget belanja di sini,tapi kenapa tiba"" layanan J&T di hilangkan?? padahalkan bagusan J&T dari pada yang lain.. dimohon untuk pihak shopee untuk mempertimbangkan kebijakan ini!!ðŸ™",positif
20,"Gak pernah telat bayar, kalo pake Spaylater sama SPinjam.. bahkan sebelum jatuh tempo langsung di bayar.. tiba-tiba akun di bekukan. Telpon cs shoppe, tapi jawaban nya gak ada solusi..",negatif
21,"Edit: Aplikasi sudah terbaru di v3.47.39. user lain di ulasan ada yg sama mengalami hal serupa. Tolong untuk pertama launch aplikasi jangan langsung ke menu Live&video. saya merasa terganggu ketika buka aplikasi langsung ke menu live video , dikeramaian auto pada lirik semua orang ke saya. Kembalikan seperti versi sebelum nya Launch aplikasi langsung aja ke menu Beranda. terimakasih",netral
22,perbaiki setiap masuk ke aplikasi harus ke beranda shopee dulu jangan langsung live video.. terimakasih,netral
23,"gapernah tepat waktu, di iklan bilang nya tepat waktu, nyata nya pesanan ku selalu di tunda.",positif
24,"akhir2 ini shopee gilaaaaak,makin lama makin ribet,awal pakai jnt g bsa cod dan saat ini per tanggal 7 april 2025 sampai tgl 28/4/2025 dan g tau sampai kapan malah g bisa cod total,semoga kedepan nya semakin ribet dan semakin di tinggalkan..aminnnn",negatif
25,"awalnya fungsi cari di toko error, barang tidak di temukan... setelah jam 00:00 normal dan bisa kembali ðŸ˜¬",negatif
26,"Gapernah seniat ini ngasih ulasan di apps. Tapi sayang bgt, shopee skg pengiriman lama. Apalagi shopee express. Dah lah. Geser aplikasi lain aja. Estimasi pengiriman lama, update resi lama. Ga kayak dulu. Byebye shopee. Platinum 3 akun otw geser aplikasi sebelah â˜ºï¸",netral
27,"nih aplikasi apaan sih sering banget ngebug, setiap buka toko seller di pencarian ""HASIL TIDAK DI TEMUKAN"", padahal sebelumnya bisa!! tolong perbaiki bugnya!!",netral
28,mudah dan nyaman tapi agak berat saat jaringan tidak maksimal,positif
29,makin lama kok semakin jelek....pengiriman nya lama....dan lemot,negatif
30,"Tolong iklannya dikurangin, (strees bgt tiba2 iklan + susah ditutup) sama knp setiap buka aplikasi shopee disuruh login trus padahal udh login + punya akun",negatif
31,"sebenarnya aplikasinya sangat membantu dalam membeli barang2, serba ada dan praktis. cuma baru saja saya mengalami kendala dalam pengiriman. pesan barang memakai jasa ekspedisi SPX Sameday, pesannya kemarin harusnya siang/sore ini sampai. alamat tujuan/penerima sudah jelas dan sesuai, tapi kenapa driver kirimnya ke alamat posisi saya sedang berada. kan aneh! dmn2 pengiriman barang ya ke alamat tjuan buka titik posisi saya saat itu ada dmn. entah dari driver atau pihak Shopee nya yg salah.",negatif
32,"Ini kenapa kurir J&T di hapus dari sistem pemilihan kurir ya? Padahal kurir enakan J&T dari pada SPX. Kalok mau hapus dari pemilihan kurir kenapa nggak SPX aja yang pengirimanya selalu molor, lemot, dan kurirnya juga nggak ramah nggak seperti J&T pengiriman cepat, kurir ramah, kadang estimasi tanggal 8 belum tanggal 8 udah sampai. nggak kaya SPX estimasi tanggal 8 datangnya tanggal 20. kurir apaan itu. dan saya minta tolong pada Shopee. tolong kembalikan J&T lagi, dan hapus saja SPX. terimakasih",positif
33,"udah gak bisa cod lageee lewat J&T Express padahal di kepulauan, ekspedisi paling bagus hanya J&T Express. klo begini terus pelanggan di kepulauan bakal pindah ke aplikasi lain..",negatif
34,pokoknya saya suka belanja online di shopee soalnya banyak pocher sama gratis ongkir sukses selalu buat shopee,positif
35,"Alhamdulillah, barang yg selalu saya beli datang selalu dengan kondisi baik dan harga murah, dibanding kita beli ke toko sendiri dan terkadang warna yg kita suka juga sedang kosong, shopee ðŸ‘ðŸ‘ðŸ‘",positif
36,"sejak shopee ganti ekspedisi,pengiriman jadi molor minta ampun.estimasi tiba berubah-ubah sebelum co dan setelah barang di kirim.kalau pake vocer, nggak bisa pilih ekspedisi.kompalin susah dan tidak solutif. nanti setelah paket tiba,gua buang nih aplikasi dari hp gua.pantas aja lebih murah ongkirnya.ternyata banyak minusnya.tau nggak sih,barang penting utk 1 rombongan nggak bisa di pakai karena eventnya sudah lewat ketika barang tiba,padahal sebelum chek out, estimasi tiba 2 hari sebelum event.",negatif
37,"mau tutup aku aja dipersulit, kebanyakan sarat,sopepay masih ad gk bisa tutup akun.kan goblog,giliran mau dihabisin buat cekout selalu gk bisa,sopepay harus melebihi harga co,trus gimana bikin sopepay o blog goblog,",negatif
38,untuk shopee...sekarang makin meresahkan...saya selalu liat kemajuan dari pedagang dan update pengiriman nya..yg tadi nya estimasi waktu sampai jatuh pada tanggal 7-8...kenapa berubah ke tanggal 9-10...Wahhh...permainan kotor mu terlihat sangat tidak profesional..habis semua pesanan ku Terkirim auto unistal...saya sangat sangat kecewa dengan sistem yg anda pakai ingat saya pelanggan VIP dan Anda memperlakukan pelanggan anda dengan tidak adil.. terimakasih atas semua nya,negatif
39,"sejak ada shopee, belum pernah ketipu, belanja jadi gampang gak perlu ketoko, trimakasih shopee",positif
40,"lebih mudah utk mencari suatu barang yg kita inginkan dgn harga terjangkau, mantap... ðŸ‘ðŸ‘",positif
41,"Bagus sih lengkap tapi jadi lemot juga karena kebanyakan fitur2 yg saya sendiri jarang pakai... Andai ada shopee lite yg lebih ringkas tampilannya dan gak terlalu banyak fitur, jadi lebih simple dan gak menyimpan banyak memori",positif
42,"Fitur search pada kolom toko tidak bisa dipergunakan setelah update, ada bug. Mohon dapat diperbaiki, karena memudahkan pencarian sebagai kata kunci kebutuhan barang yang diperlukan. Sudah 5 hari setelah Update fitur kolok search ini, pada suatu tokok tidak dapat dilakukan pencarian. terimakasih",positif
43,"suka ribet masalah pembayaran.. kadang gk ada COD, melalui tranfer bkin repot",positif
44,"hmmm sedih banget udh gak kerjasama dengan jasa kirim *&T pdhl ditempatku jasa kirim itu paling oke, pake spx lambat banget kebanyakan transitnya, apalagi yg versi hematnya duhhh lama betul, iya tau pengiriman hemat jadi ya pasti lebih lama, tapi yaaa jasa pengiriman lain yg sama - sama pake mode pengiriman hemat gak selama itu kok, tolong banget diperbaiki ya bagian pengiriman, secepatnya dicarikan solusi kalo ada event tertentu biar paket gak menumpuk di satu tempat dan sampe tepat waktuðŸ™ðŸ»ðŸ¥²",netral
45,"sangat terbantu dgn adanya shope barangnya sesuai dgn Diskripsi, gkperlu kluar cukup dri rumah sja, semua teratasi.",positif
46,"pengiriman terlalu lama, dipesan tanggal 2 sampai nya tanggal 13 paket nya stuck di satu tempat gak gerakÂ²",negatif
47,"Aplikasi yg sangat membantu....terima kasih shopee,kurir nya ramahÂ² dan penjual disini amanah smua",positif
48,"lagi error ya, tidak bisa pencarian di dalam toko, padahal item yg dicari banyak tampil",positif
49,Sudah 2 bulan akun shopee saya di blokir tidak bisa pembayaran cod parah bgt sih!!,negatif
50,"pelayanan dalam mendaftar shopee paylater sangat buruk, padahal sudah mengisi formulir sesuai panduan tapi masih tidak bisa, tolong diperbaiki lgi",netral
51,gambar ga muncul pdhl jaringan lancar tolong di perbaiki!!!!!!!!!!,netral
52,saya kasih bintang 1 setelah jasa expedisi shope expres malah tambah jelek pengeriman nya .udah bagus j &T kemarin ini malah makin parah jasa nya shoope expres,netral
53,selama ini shopee memang bagus tapi kenapa ya setelah berganti jasa kirim dari JNT dan sekarang SPX berubah ya setiap mau belanja jasa kirim tidak terjangkau kealamat ini.COD jg.tidak bisa beda dengan JNT sampai pelosok pun diantar.DAN COD JUGA LANCAR,netral
54,"""Untuk aplikasi shopee nya saya suka tapi suka kesel ketika barang selalu ber ubah - ubah tgl estimasi pengiriman nya, mungkin itu saja untuk sekarang terima kasih.",negatif
55,"banyak yg gk sesuai di bagian pakayan,. gk ril dan promo hp? ada oknum penipu ajuaga di sopi,. klo untuk di bagian alat/sperbat oke.",positif
56,"aplikasi belanja berubah jadi aplikasi konten, butuh banyak ruang penyimpanan loading lama tolong diperbaiki",positif
57,"senang dengan shopee,mencari yang tidak ada sekitar,di shopee dapat di temukan.khususnya buat saya gerak di elektronik part&servis.dengan SHOPEE semua dapat di temukan.sudah 5th belanja part elektronik dll tak perlu lagi langsung ke toko. terima kasih SHOPEE",positif
58,"parah si Shopee nge lag nya minta ampun, makin di update makin lelet.",netral
59,di parah ni shopee gara2 j&t aku ga bisa belanja online lagi padahal di desa kami satu2 nya cuma bisa j&t.. mending hapus apknya ga bisa belanja online lagi gara2 SPX ga mendukung di desa ku,positif
60,"ya gini ini kalo expedisi jnt di atas expedisi lain pasti di hapus jnt, jnt nganter kerumah bisa 3 hari shope expres 4 hari secepat dan anteraja 7 hari rumah bener di pinggiran sih tapi ya gitu di negara Konoha siapa yg menonjol itu yg tersingkirkan, semoga tidak berpindah ke aplikasi ijo ya temen temen",netral
61,seharusnya ada pilihan ubah metode pembayaran dan ubat alamat kayak tiktok shop jadi tanpa perlu membatalkan pesanan,netral
62,kalo kami rutin belanja minimal dikasih murah.. atau geratis ongkir. supaya tetap bertahan menggunakan apk shopee..,positif
63,Fitur pencarian produk di halaman seller ga jalan normal. Jadi susah cari produk yg diinginkan.,positif
64,saya sudah ajukan pembatalan. trs sama penjual nya sudah di terima. malah kok dikirim tolong shopee mohon untuk di perbaiki,netral
65,"saya kasih Bintang 4 aja, soalnya sebel sama sponsor sopie yang dimana mana, Dan itu yang ngebuat unistal apk ini, tpi kalau butuh ya download lagi wkwkw",netral
66,"sebelumnya puas banget sama aplikasi ini tapi karena skrng udh engga ada pengiriman jnt jdi kecewa banget pdhl cuma pengiriman jnt yg cepat dan tepat waktu apalagi kami yg di pelosok sangat terbantu dengan adanya pengiriman jnt. kenapa engga spx aja yg diberhentikan soalnya spx pengiriman sangat lambat dan biasa paket syaa tiba-tiba direktur tanpa di hubungi, Jujur saya sangat kecewaðŸ™ðŸ»ðŸ™ðŸ» tolong pihak shopee untuk melanjutkan lagi kerja sama bersama JNTðŸ™ðŸ»ðŸ™ðŸ»",negatif
67,hai kak maaf ini kenapa saya mau cod lagi kok gabisa ya padahal cuma pesan 3x gabisa lagi,netral
68,Shopee Inc.ðŸ‘ Wuhuu makasih shopee! udah memberikan pengalaman belanja yang nyaman sekali buat saya. dari tahun 2021 hingga 2025 saya puas sekali karena semua yang pernah saya beli pasti (Correct) semua dan gak ada satu pun yang (FAIL) ini Aplikasi (MARKETPLACE) yang bagus sekali dan semakin keren dari tahun ke tahun jadi terimakasih lagi shopee. Termurah Di Shopee Gratis Ongkir ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘,positif
69,ekspedisi j&t dihilangkan... apa kabar kami yg di pelosok hanya ada j&t... jadi nggak bisa belanja lagi... kalau mau menonjolkan SPX harusnya dipastikan dulu mampu menjangkau semua konsumen..,positif
70,"Bintang 1 saja. Aplikasi semakin lemot,loading terus.. . LOW RESPONSIF... Lemootttt abis...",netral
71,"sekarang shopee jelek bgt ,,,barang yg di cek'out tidak sesuai dengan yg ada d video atau live ,,,dan estimasi pengiriman jg sangat lama,saya pesan dari tgl 28 maret estimasi tiba 4 sampe 7 mei ,,kemana dulu itu barang",negatif
72,aplikasinya sangat memuaskan dengan adanya Shopee dalam berbelanja online saya lebih mudahh terimakasih yaaa love bgtt deh sama Shopee ðŸ™ðŸ’•,positif
73,"Kecewa sama shopee karena ngak ada lagi pilihan pengiriman J&T, padahal kami yg di pelosok sangat terbantu dgn adanya J&T. Karena menggunakan ekpedisi yg lain paketan sering di batalkan karena ngak sanggup mengantarkan pesanan ke tempat tujuan, apalagi kalau SPX, tidak pernah di hubungi pihak SPX tibaÂ² barang trackingnya diretur aja padahal udah nungguin barang datang hampir 1 bulan bahkan lebih",negatif
74,"aplikasi sialan, barang nginep di cakung dc udah 4hari, pertanyaan saya cuma 1 : ngapain barang nginep lama"" disana??",negatif
75,"kenapa ini setelah update malah gak bisa searching pas di toko malah ngga kebaca padahal jelas2 ada,kaya di search barang A ngga ada padahal kalah di scrol kebawah ada kalau 1 2 barang gpp ini mah semuanya aja gak bisa kedetek",negatif
76,"pengemasan sampai 6 hari, mau batalin gak bisa, menarik uang sendiri dipersulit... 6x gagal jemput. Barang gak ready tapi gak bisa dibatalin. Bikin kapok",negatif
77,"Tolong dong shopee ku yg baik hati Vocher nya jgan hanya bisa digunakan untuk paylater aja,bisa juga dipakai pas payment pake shopee pay pake sea bank Seperti kemarinÂ² nyaman dipake buat belanjaðŸ™ðŸ»ðŸ˜Š vocher nya juga yg unlimited dong kak,jangan dikit2 habis.masa aku udah berusaha gercep cepet banget habisnyaðŸ¥²",netral
78,"barang yang di tawarkan sama persis dengan barang yang di kirim ke pelanggan, kwalitas baik dan harga terjangkau, sangat direkomendasikan...",positif
79,makin kesini gak jelas pengirmanya. masa 3 hari berturutÂ³ paket gagal dikirim dengan alasan waktu tidak cukup. kami customer juga nungguin waktu segitu beli diplatfrom lain mungkin sudah sampai. lah ini gak jelas bangeeetðŸ‘Ž,negatif
80,saya sering banget belanja di Shopee karena Shopee terjangkau sangat bagus intinya,positif
81,"tolong di perbaiki pengiriman barangnya,jgan sering terlambat karna yang memesan barang nya sangat dibutuhkan.trimakash",positif
82,kalau bisa shopee itu di kasi nama kurirnya dan nomer kurir nya biar kalau ad masalah tentang paket nya enak menghubungi nya,netral
83,"membantu memilih barang belanja, meski kadang barang yang datang tidak sesuai, misal pesan warna navy datang hijau botol, pesan seragam lakiÂ² yang datang seragam perempuan, mau minta pengembalian, respon penjualnya lama. itu saja keluhannya. selebihnya menyenangkan bisa belanja dishopee karena banyak pilihan dan bisa cari barang dengan harga yang terjangkau.",netral
84,produk dari DEXSKIN yg di jual pada platform SHOPEE sangat bagus & kualitas nya terjamin.,positif
85,"sistem error, setiap co selalu dibilang aktivitas tidak wajar",negatif
86,"banyak reseler yang tidak amanah, product juga kadang kurang bagus kualitas nya",positif
87,untuk pengiriman SPX nya sangat lambat mohon di perbaiki lagi kualitasnya,positif
88,"kurir nya sangat pintar, paketnya belom nyampe tapi di laporan sudah diterima terus fotonya kosong ga ada orang kurir shopee keren bgt -mantap ðŸ‘ðŸ¿ shopee express keren, kurirnya pintar bgt, kirim paket sembarangan",positif
89,entah bug atau apa tapi sering kali menemukan case ketika melakukan search di dalam toko hasil tidak di temukan padahal ketika di cek langsung ada keyword tsb entah kena case sensitive atau apa,negatif
90,"maaf blum bintang 5 ðŸ™, karena masih banyak produk buatan atau produk palsu... mohon untuk lebih di seleksi lagi bagi pihak Shopee",positif
91,"aku turunin bintangnya, karena ekspedisinya lelet garaÂ² ga ada jnt. exp shophee buruuuuuuuuukk. pengiriman sekarang lamaaaaaaaaaa bgt. kalau kek gini pingin pindah apk belanja online",netral
92,"shopee skrg pengirimannya makin lama,disana tertulis paling lambat kapan dikirim kapan, emg si dapet voucher 10k tapi tetep aja ga sebanding, vouchernya juga kadang gajelas",netral
93,"untuk pelanggan baru seperti saya pelayanan baik2 saja dan belum ada masalah, semoga makin ditingkatkan segalanya untuk kenyamanan pelanggan..",positif
94,Membantu sekali dlm berbelanja koleksi barang komplit & mudah dlm bertransaksi Banyak kemudahan yg dberikan sukses selalu u/shopee ðŸ™,positif
95,"lebih mudah dlm berbelanja tp kadang ada juga yg TDK sesuai apa yg kita harapkan,ya itu manusiawi lah sy anggap...ðŸ‘",netral
96,"Ngebug mulu anjir, kalo misal di ketuk kadang slow respon, suka ngeframe juga, di perbaiki lah jing. Padahal udah lama kayak gini tapi gk di perbaiki baiki",negatif
97,"shopee sangat membantu buat barang yg tidak ada di kota saya... barang barang yg saya ingin kan lengkap dan terpercaya di shopee... semoga shopee ini tetap menjaga kuwalitas barang, pengiriman, dan kuwalitas respon pedagang buat konsumen nyaðŸ‘",positif
98,"kembalikan J&T saya jadi males pesan2 dishopee kalau ga ada J&T, pengiriman yang lain lemot ga suka",netral
99,saya harap aplikasi nya terus dikembangkan agar menjadi baik dalam segi kenyamanan di ketika memilih barang ðŸ‘,positif
100,Shopee sekarang tidak bagus paket saya hampir 1bulan tidak gatang2 malah di kembalikan gara-gara SPX harusnya spx tidak ada bikin sulit saja kenapa tidak kirim di J&T saja,positif
101,"tiba tiba bngt, masa untuk yang bayar mitra agen engga dapat gratis ongkir wkwk, yang dapat cuma COD sama bank, parah bngt si, padahal dulu bayar apa aja pasti ada potongan gratis ongkir dan potongan, hari ini ngecek harga pakai mitra agen loh kok malah naikðŸ˜‚, parah bngt si, gimn yang masih pelajar engga ada bank, untuk sistem COD juga ditakutkan tidak ada dirumah, apalagi map yang selalu disitu situ saja, aplikasi nya leg parah sampai crash hp, padahal aplikasi lain lancar, balikkin lagi lah",netral
102,"Aplikasi ini sangat cocok bagi yang suka males keluar rumah. Kualitas dan fiturnya juga bagus, walaupun terkadang juga suka nge-lag juga. Aku rekomendasikan ini aplikasi terbaik menurut saya.",positif
103,aplikasi nya bagus dan pelayanan an juga baik di sini juga banyak barang murah,positif
104,di shopee saya sangat suka karna kebanyakan toko dan lain lainnya amanah pokoknya sukses selalu buat shopee,positif
105,keren sih ini mahh hampir setiap hari dapet gratis ongkir pkoknya bagus,netral
106,"aplikasi memudahkan untuk belanja online,Ter the best pokoke ta acungin dua jempol.",positif
107,"ekspedisi rekanan shopee yg anteraja kayaknya kurang bagus, pengirimannya lebih lambat daripada ekspedisi lain",netral
108,aplikasi yang sangat sangat membantu dalam segala keperluan berbelanja kebutuhan kita,positif
109,"sesuai kebutuhan,terpercaya banyak gratis ongkir nya dan harga2 barang sangat terjangkauðŸ¥°ðŸ¥°",positif
110,sangat terjangkau murah banyak diskonnya produk apa aja ada,positif
111,"mengapa shopee hapus kurir j&t? gimn pesan barang sedangkan kurir lain jha didaerah kami cuma sedikit trus apalagi kurir JNE cukup mahal ongkir serta lambat dalam pengiriman gimn nih!!! deloper mengapa shopee makin lama makin buruk ajah tolong dong kurir spx didaerah sini juga tidak ada lagi, begitupulah kurir lainnya disini yg ada cuman anteraja, JNE, serta j&t yg lainnya tidak ada disini!!",netral
112,Maaf saya ksih bntang 1 layanan SPX nya buruk ga sperti J&T express layanan trbaik saya acung kan jempol untuk J&T express semenjak ada SPX aplikasi shopee semakin tidak jls estimasi nya ada voucher tidak berguna.,netral
113,"sudah beberapa kali belanja di sophie, alhamdulillah segala kebutuhan terutama yg tidak ada di toko off line di sophie ada terima kasih sophie sudah membantu",positif
114,"saya sekarang kecewa di karenakan jnt express tidak ada lagi di apk anda , saya kecewa banget di karenakan yg paling cepat di daerah saya ya jnt bukan spx , terimakasih",positif
115,kurir tidak mengirim kan barang sudah 2 kali ber turut turut saran saya berikan kurir surat sp tidak mengirim barang dengan alasan telah di kensel tapi saya tidak mengensel barang,positif
116,"sangat membantu sekali,, mantap barang original yang penting kita beli di Shopee mall atau official nya ðŸ‘",positif
117,"makin kesini shopee kenapa makin aneh, pembaharuan status orderan sering telat, bahkan pembatan orderan tak ada notif tau2 batal dan ada biaya2 tambahan, kadang voucer susah dipke monimalny terlalu tinggi,, kadang kendala saat buka produk...semoga kedepan lebih baik lagi..",netral
118,"Aplikasi Belanja Yang Sangat Praktis & Mudah, Barang Apapun Lokal & Impor Menjadi Lebih Mudah Dicari, Terima Kasih Re Update : Sekarang lebih mengutamakan pelanggan, karena jasa kirim bisa di push waktunya melalui bantuan choki & jarang terlambat",positif
119,"lumayan aman,..pernah beli dishoppe ternyata penipu, ..lngsung diblock sama shoppe,.. ksini barang yg dijual semakin bagus,..hrs teliti jg blnja online,..",positif
120,"saya suka .sperti kmarin belanja barang batal kirim dana saya bisa di kembalikan.Saran buat Shopee tolong durasi pengiriman video un boxing di tambah durasinya, karena selama ini terlalu pendek durasi yg bisa di upload. 1 lagi buat shopee fitur COD cek dulu hapus saja , karena apa gunanya ""Cek Dulu"" kalau barang dikembalikan tp akun saya kena pembatasan COD, padahal saat cek paket sudah sesuai ketentuan yg di rekam oleh oleh kurir.",netral
121,"makin kesini makin kecewa sama pelayan shopee, iya sih banyak diskon tpi setiap paket yg dipesan minimal harus tunggu 5 hri/bahkan pernah sampe 13 hri tpi bukan paket PO, pengiriman lambat, kurir nga ramah sering lempar' paket tanpa baca itu bole dibanting atau nga",negatif
122,Online shop yang terpercaya. Jarang barang yang tidak sesuai dan ongkir juga sangat murah sekali.,positif
123,"pelayanan cepat dan tepat waktu kurirnya baik dan ramah, suka dengan produk yang di tawarkan kan bagus - bagus dan berkualitas.",positif
124,"Terima kasih shopee, sudah banyak sekali perbaikan, pengalaman pakai shopee selama ini over all bagus, kritikan ditanggapi dan juga diperbaiki, Sekali lagi terima kasih shopee sudah banyak sekali membantu.",positif
125,"balikin lagi ke tampilan sebelumnya untuk shopee program affiliate. kdang klo masuk ke VT orang dlu malah bkin lemottttt..... udah klik yg lain, suara dari VT nya suka masih muncul....",negatif
126,"tolong dong Shopee, pilihan ekspedisi diadakan lagi. jangan cuma spx. spx lelet banget. kalo gini lama2 pada pindah ke marketplace sebelah",netral
127,Setelah di update mau bayar shopeepay gak bisa jaringan bermasalah trs udh coba segala cara tetep aj gk bisa.,negatif
128,"layanan nya mudah dan praktis serta cepat, mantaaaaap",positif
129,"Aplikasi online yg baik,,selama kami jadi pelanggan senantiasa diberikan pelayanan yg baik,,, kalaupun ada complain itu kepada toko nya dan Alhamdulillah bisa diatasi oleh Shopee,,, semoga kedepannya semakin baik dan banyak bonus serta gratis ongkirnya ðŸ‘ðŸ‘ðŸ‘ðŸ˜Š",positif
130,"perbaiki sistem pengirimannya, paket saya sudah di kota saya, tapi 2 hari mangkrak, mohon di perbaiki untuk ekspedisi nya.",netral
131,"tidak bisa melayani secara baik dan tidak bisa meng koordinir para kurir sehingga banyak pesanan yang kembali ke penjual ga butuh waktu lama mungkin orang orang akan pindah aplikasi sehingga tidak mempercayai shopee lagi bisa"" dalam waktu singkat aplikasi ini bisa bangkrut",positif
132,"tolong buat pembayaran melalui shopee pay nya diperbaiki, masa shopee pay saldo nya cukup di bilang gk cukup sama sistem , TOLONG YAAAAA",negatif
133,"Memudahkan kita untuk berbelanja dari rumah, yang kurang memuaskan layanan kurir nya, ""pesanan di tolak pembeli, padahal pesanan ndak di antar ke rumah""ðŸ™ƒðŸ˜Œ dan kalau boleh kasih saran, aplikasinya ditingkatkan lagi dengan ditambahkan fitur nomor telpon kurir yg akan mengantar paket ke alamat tujuan, supaya memudahkan untuk berkomunikasi dengan kurirnya (bertujuan untuk menginformasikan terkait ada atau tidak adanya customer di alamat yg dituju)",negatif
134,Alhamdulillah barang yg selalu akunpesan selalu bagus rapi dan datang cepat,positif
135,"kok Shopie kadang suka double resi kemarin saya beli jam tangan tadi baru datang. masa yang datang paket 2, yang saya pesan jam,eh paket satunya kerudung.yang Nerima kak saya 22'a di ambil lah sama dia itu juga cod,waktu itu juga sama sebelum lebaran juga gitu untung saya tolak,saya mah inget pesan saya beli",negatif
136,"dengan adanya aplikasi shopee,memudahkan saya untuk berbelanja kebutuhan barang barang yg sulit di dapat di toko terdekat,dan seandainya ada kekurangan atau kelemahan dari aplikasi shopee,saya memaklumi,karena tidak mungkin saya memaksakan sesuatu harus bisa sempurna secara total sesuai keinginan saya.",positif
137,"adanya aplikasi ini membuat lebih mudah memesan barang-barang ketika lagi males atau tokonya jauh, bisa pesan di aplikasi shopee... lebih simple dan gak ribet!!!",positif
138,"shopee, tolong dong jangan lewat spx lagi, udah berulang kali paket ga pernah nyampe tepat waktu bahkan ada yang sampe direturn tanpa bilangÂ². Saya selaku pelanggan setia shopee minta tolong banget, rasanya selalu gak aman kalau paket menggunakan ekspedisi mereka. tolong tanggapi ya min",netral
139,"mempermudah, mencari keperluan yang susah di cari di daerah sendiri ðŸ™",positif
140,prodak yg ditawarkan cukup baik dr seller tapi ada seller yg kurang baik untuk mencari untung sesaat,positif
141,"berbelanja di shopee lebih mudah,harga terjangkau.dan barang berkualitas. saran agen pengiriman lebih di tingkatkan.",positif
142,apk aneh ngelag terus suka muncul iklan di apk lain 1 iklan shopee 1mnt keatas ganggu banget terus suka kebuka sendiri apknya,negatif
