,reviews,Prediksi
23,"Terjangkau ,pilihan yg terbaik ONLINe masih jd pilihan.. wlp kadang ada yg lamaaaa smpainya",positif
24,"saya sdh 10 thn lbh pakai shopee,belakangan sangat tidak nyaman dengan video2 shopee yang muncul pertamq kali ketika buka aplikasi shopee.. sangat mengganggu apalqgi ketika buka saat lg berkumpul,tiba2 suara video yg membuat kurang nyaman .. disisi lain membuat aplikasi menjdi lemot. sdh keluar dr shope3 video tapi suara masih ada.. hars close app dulu baru berhenti suara videonya",netral
25,belanja di shopee puas dan pengiriman nya cepat,positif
26,"Barang pesanan saya hilang saat pengiriman, namun pihak yang membuat barang pesanan saya hilang sampai saat ini tidak bertanggungjawab. Sudah diinfokan ke operator tapi tetap tidak bertanggungjawab",netral
27,"Sy pikir, HP sy yg error, loading nya sama suka not respon wktu scroll. Please perbaikin lagi sistem nya, diupdate tmbah error. ðŸ˜ŸðŸ˜ŸðŸ˜Ÿ pngguna lain trnyta sama.",negatif
28,Driver kalian kaga niat kerja di kasih promo hemat ya di pakai tapi malesÂ²an kaga ada yg mau ambil.,negatif
29,"hallo admin shopper,saya mau ngasih keluhan.saya saat memakai aplikasi shoppe kok sering lag,saran saya perbaiki sistem internetnya",netral
30,"sering belanja di shopee,pengiriman cepat kualitas juga bagus sesuaÃ¬ dengan pesananan.",positif
31,"belanja di Shopee benar benar the best pokonya mahhh, terbantu banget dengan aplikasi shooopee nya. the best.",negatif
32,"ganggu banget dih, kalo masuk Shopee langsung video/live. mana kalo udah di skip masih ada suaranya.",netral
33,Shopee selalu di hati selalu amanah....produk2 nya Alhamdulillah selalu ori...ðŸ‘ðŸ‘ðŸ‘ðŸ‘â­â­â­â­pernah kirim barang jg keluar pulau jawa ....yaitu babel paket nya nyampe dengan sempurna...ori.....kurir paket nya jg ramah2 dan baik2ðŸ‘ðŸ‘ðŸ‘pokok nya shopee mantapðŸ‘ðŸ‘ðŸ‘ðŸ˜˜ðŸ¥°ðŸ˜â¤ï¸dan alhamdulillah nya klo produk nya atau barang nya lagi kebetulan gak ada selalu di kasih tau smpe pernah barang yg datang kurang trus uang nya malah di balikin ...pokok nya bener shopee is the bestðŸ‘ðŸ‘ðŸ˜˜ðŸ¥°ðŸ˜ðŸ˜,positif
34,"buat shopee yang komplenan masuk barang palsu gak sesuai yang di tawarkan gak di respon untuk di blokir kesannya seperti mendukung atau membiarkan, harusnya di respon cepat biar yang beli gak kecewa ke shopee nya sendiri.",positif
35,sangat membantu apa yang di butuhkan dan harga yg terjangkau,positif
36,belanja di shpee sunguh sunguh sangat memuaskan setiap belanja tokonya semua amanah gak ada yang mengecewakan pokonya top markotop,positif
37,"shopee aku kasih 5 star, tapi tolong, barang yg sudah dikirim,bahkan sudah diterima, jangan masih tertulis dalam pengiriman terus, kita bingung, soale merasa GK belanja kok ada dalam pengiriman terus, tolong perbaiki yaðŸ™",netral
38,ini video pendeknya menganggu banget. Saat membuka aplikasi langsung ke video pendek dan sering bikin lag.,netral
39,"hampir semua yg dicari buat keperluan pasti ada di shopee, kurirnya juga ramah dan baik saat pengantaran ke alamat saya. sukees terys shopee. banyakin donk voucher2nya ya.",positif
40,memberikan kemudahan dalam berbelanja. proses pembatalan nya juga mudah.,netral
41,banyak pungutanya kaya koruptor di etalase harganya 67 ribu sekian di klik jadi 72 ribu saya cek ongkir 10 ribu diskon ongkir 10 ribu biaya layanan 1000 diskon 3000 harusnya total harga cuma 65 ribu sekian knpa jdi 72 ribu sekian mending gak jdi belanja,netral
42,pelayanan belanja online bagus barang yg di perlukan semua ada di aplikasi shopee harga murah,positif
43,malas bangett... apa coba semenjak ekspedisi nya di ganti ke spx pesanan saya selalu hilang dan lama sampainya.. bahkan yang baru2 ini stuck di gudang berminggu-minggu..... makin muak sama apk ini!,negatif
44,"semua kebutuhan tersedia, tinggal pintar pintar kita memilah dan memilihnya",positif
45,"barang yg di pesan sampai di tujuan dengan aman,kalo bisa pajak jgn terlalu tinggi dong",netral
46,untuk shopee atur dong buat opsi pada app shopee ketika barang yg suda perna di beli kan banyak numpuk bisa hapus riwayatnya dong biar tdk di tw kita perna beli apa ajhðŸ˜¤,negatif
47,sekarang sudah bagus banget banyak voucher ongkir dan diskon di tambah ada shopee vip,positif
48,ini aplikasi maunya apa ya? sejak Oktober 2024 saldo saya shopeepay terpotong Rp.3000 dan Rp.2000 sebanyak 26x. keterangannya pembayaran shopeefood. tolong tanggapannya,netral
49,Asalkan belanja dwngan teliti dan hati-hati..Aplikasi ini bagus untuk kita gunakan...mantaplah...,positif
50,pengalaman saya selama belanja di Shopee sangat menyenangkan pelayanan penjual dan kurirnya baik sekali,positif
51,apk tolol ni sekarang terutama expedisi spx pengiriman ga nyampe2 jasa apa namanya itu lagi si halu cepat ga ada di daerah gua,netral
52,bintang satu dulu karena pengiriman sekarang agak lama dibandingkan dulu. nanti kalau sudah cepat saya ganti bintang 5,netral
53,gua buka shopee mw cek out belanja bukan mau nontonin video..baru buka app aja udah langsung ke video mana bikin hp lag kunyuk...,netral
54,saya selama menggunakan shoope kalau telpon cs selalu bisa dan cepet respon kenapa sekarang jadi jelek gini shoope saya ingin telpon cs lewat pusat bantuan kok selalu tidak bisa mohon di setel ulang kembali terimakasihðŸ™ðŸ™,negatif
55,yang di pesan di sope gak ada yg sesuai dengan gambar bagus nya di postingan aj tapi barang nya gak sesuai kecewa belanja di sopeee,positif
56,"Apk ga bagus, capekkkkk bangettttt pesan d shoppe pengiriman seabad luamaaaa polll. kurir pake SPX tambah lamaaa mending pesan di tiktok paket tiba sebelum perkiraan. pesan beda bebetapa pulau aja paket tibanya udh kek pesan d luar negri saking lamanya, emosi bgt setelah paket tiba mau uninstall aja. gedekkkkkkkk.",negatif
57,"baru kali ini di kecewain shoppe, pembayaran lancarÂ² aja tetapi malah akun gw di batasi dalam soal pembelian, ngga jelas",negatif
58,Aplikasi tidak jelas. Akun saya keluar sendiri. Masuk tidak bisa.. pencarian yg keluar malah video beda dari yang dicari... buka aplikasi mulai berat dibuka loading,netral
59,"pengiriman lambat gak seperti dulu,apa karna udah gak sama j&t lagi.biasanya pengiriman ke palembang cuma 3 hari ini udah 5 hari masih gak sampai ke tujuan",netral
60,"Produknya yang dibeli menarik sesuai ekspetasi, pengiriman juga cepat",positif
61,tolong sortir seller yg bnr2 mau jualan yg cepat merespon pembeli(cepat dlm pengemasan+ pengiriman)dan cari tim ekspedisi yg cekatan cepat&tepat dlm proses pengirimannya..ðŸ‘,positif
62,"sering belanja disin dengan metode pembayaran COD,tp bbrapa hari trakh ini cod,nya ggak muncul lagi.",netral
63,"masukan saya tolong diperbaiki lagi aplikasinya karena saya tidak bisa melakukan Transaksi COD padahal di saya tidak pernah melakukan retur 1 kali pun.itu aja sih ,mudah2 dari pihak shopee bisa merespon masukan ini",positif
64,top up ggal lelet pelayanan shopee dalam penanganannya saldo emoney gue blm masuk dr tgl 27 04 2025..lebih fast dan better Tokopedia lah.. shopee skrg ampas,negatif
65,"Shopee adalah toko online yang bagus, mulai harga barang belasan ribu, sampai jutaan tersedia, pengiriman ,kwalitas barang sangat standard keamanan produknya. Yang paling aku suka gratis ongkir dan harga jual yang sesuai dengan kwalitas barang.",positif
66,"setiap pengisian di cabut 1k, padahal setiap topUp tuh kt udh ada biaya nya sendiri inisih bukan nya masuk utuh malah masih ada cabutan. udah mah setiap topUp ada minimal pengisian nya. kita tuh order banyak bgt tau biayaÂ² yg gk penting nya tuh. lamaÂ² klo kayak gini mending pake APK sebelah",netral
67,"Untuk shoope, tolong cari kurir yang lebih ramah lagi. khususnya wilayah Cengkareng Timur, kalo engga tau alamat nya minimal tanya, jangan main maki maki pembeli. tolol beut, kurir shoope kurang ramah!!!!",positif
68,aplikasi bagus pesan apapun di shopee tapi tolong perbaiki suka ngelek dikit,positif
69,"ini bagaimana ceritanya shopee? apps nya error terus, udah bersihkan chace jg masih error, hapus dan download lg jg sama, gak bisa d buka, ngebug terussss",negatif
70,"Awal nya gak ngerti belanja disini. Eeeh bgtu udh ngerti ketagihan CO ðŸ˜€ tp lumayan banyak jg toko"" yg menjual produk/barang yg tdk sesuai dgn deskripsi nya",positif
71,blnja jadi lebih mudah banyak promonya dn gratis ongkir nya ðŸ¥°,positif
72,shapee emang paling bagus dan murah murah barang nya,positif
73,"saya transfer dana, tp sdh beberapa jam belum masuk ke shopeepay, kenapa ya? sementara sy mau belanja barang krn uangnya kurang, jadinya belum bisa beli.",negatif
74,"akhir akhir ini shopee kenapa ya? saya pesen barang datangnya lama dan berujung dibatalkan oleh pihak shopee, sebelumnya juga pernah begini, sekarang akun saya ga bisa cod gara gara hal tersebut, tolong diperbaiki lagi ya masalahnya, bikin badmood saja.",netral
75,suka belanja di shopee sesuai dengan kebutuhan dan sukses selalu,positif
76,shopee keren...barang yang di pesan sesuai dengan gambar dan live...kurir nya juga ramah,positif
77,"Bisakah seller mencantumkan alamat lengkapnya suapaya custemer tau terlalu jauh atau tidaknya jika memesan dalam kondisi urgent, paling tidak bukan cuma kotanya yg tercantum tapi nama tempat atau kampungnya, kalo nama kotanya saja kan luas jadi kita tidak tau itu jauh atau dekat nya. Thanks tolong ditambah dong untuk alasan pembatalan, seller suka lama ngemas barangnya terus dibatalin juga gak mau padahal belum di update pengirimannya brti kan belum cetak resi",netral
78,"Setelah saya hapus sebagian cache diaplikasi shopee, lalu saya instal ulang, aplikasinya tidak bisa dibuka lagi, ini kenapa ya? tolong dibantu yaðŸ™ðŸ¼",netral
79,Mohon di perbaik apknya makin berat ....dan lodingnya lama banget ada bug,netral
80,"Voucher free ongkir hanya bisa di gunakan SPX standar, yang lain berbayar. Walaupun masih bisa ganti ekspedisi, tapi percuma soalnya voucher hanya bisa di guanakan SPX standar. Makin parah nih shoppee",netral
81,kenapa aplikasi shopee ko kya berat klo di bka hp kta suka ngeheng. dn langsung k. video.udh.jdi hrus sbar klo mau bka shopee.dn kenapa metode COD sy ga aktif.,netral
82,"terkadang suka ada barang yang tidak sesuai dengan apa yang diperlihatkan, tapi apk ini cukup bagus dan mempermudah",positif
83,"aplikasi tolol jangan beli di aplikasi ini ini scam , karna saya beli April dan datang nya mei apakah itu waktu standar? itu bukan barang impor tapi satu Indonesia juga padahal di jakarta dari Tasikmalaya lama banget ini nih namanya scam dan pelayanan tidak baik aku harap semua yang ada di shoope pindah aja ke lazadaðŸ˜¡",netral
84,"Selalu setia dengan shoppe. Uang kembali jika barang kosong. Recommend. Sayang koinnya kok sekarang agak pelit. Maaf ya shopee, sekedar masukan.ðŸ™ðŸ˜˜",netral
85,"Setelah penjualan mencapai ratusan, tiba2 produk d hapus dgn alasan menyalahi kebijakan, knp ga dri awal pas pasang produk ya.... tambahan knp bgitu buka aplikasi langsung k shopee video, ganggu bgt",netral
86,"mantap pokoknya ada koin gratis bisa di tukarkan walaupun sedikit tapi kalo di kumpulin bisa banyak, tapi ada kadaluarsa nya juga itu kekurangan nya, diskon sih lumayan lah harganya setengah, sama suka ngadain event HP murah walaupun belum menang juga ga papalau,dan masih banyak juga, cukup bagus, semoga makin bagus dan maju untuk kedepannya Shopee, terimakasih..",positif
87,apklikasinya baguss.. tetapi kenapa metode pembayaran spaylater saya tidak dapat membeli token listrik ataupun pulsa . sedangkan saya masih memiliki limit yg cukup .. tolong di perbaiki secepatnya,netral
88,SHOPEE....belanja online ternyaman..asalkan teliti dalam memilih barang..ada juga penjual di shopee..yg nakal saya sudah 2x kecewa.sama penjual nakal..barang yg di pesan tidak sesuai.mohon pihak shopee..lebih teliti dalam memilih toko yg mau berjualan online di shopee.biar semua pelangvan shopee tidak di kecewakan..dan usahakan kalo iklan di sesuaikan yg di ranjang oranye terimakasih,positif
89,harus sering-sering kasih potongan harga supaya puas belanjanya,positif
90,"coba diperbaiki sistemnya saya punya voucher hotways tapi gabisa digunakan karna di aplikasi tulisan resto tutup, pas ke restonya sekalinya buka. ini gapernah update real-time apa gimana",negatif
91,tenang klo pesen di shopee pasti smpe ny. tp hrus hati2 dlm memilih dan memilah produk. terutama baca deskripsi dan ulasan,netral
92,"setiap belanja barang yang di kirim sangat baik , untuk pengiriman nya. maupun packing nya",positif
93,"tiap kali buka aplikasi shopee langsung dipaksa nonton video, gara-gara ini HP saya langsung mati, layarnya cuman ada tulisan Kernel Panic upload mode, jadi fitur shopee yang langsung tampilin video itu merusak HP",netral
94,rekomendasi belanja di shopee harga lebih murah hemat dan ongkirnya gratis.,netral
95,sambil bekerja tidak banyak nyita waktu tinggal klik pesan,positif
96,"sayang aplikasi ny agak berat untuk dibuka, sinyal kuat pun agak lama loding aplikasi nya, apa lagi lelet wah gak bisa kebuka.. hal ini aja yg jadi keluhannya..",netral
97,aplikasi sangat berguna tidak perlu keluar rumah untuk belanja keperluan rumah semua ada di aplikasi shoppe.,positif
98,"sering erorr dan mohon kepada pihak JASA KIRIM,jangn sering nunda pesanan misal pesanan tiba di transit DC jam 5 subuh,tinggal kirim ke alamatku kok malah ditunda besoknya dgn alasan msh ada estimasi 1 hari lgi.estimasi bukan satu alasan pasti kalian menunda pengiriman..!! mohon tim SHOPEE BANTU UP..!!!!",netral
99,"bagus, banyak barang dengan harga terjangkau walau kadang agak lemot sih.tp GPP, it's okey lah",positif
100,belanja di shopee banyak diskon dan banyak pilihan toko untuk kita belanja aplikasi mudah di gunakan,positif
101,"cuma ada masukan untuk shopee, kalau penjualnya tidak amanah jangan di beri peluang untuk berjualan di shopee",positif
102,Alhamdulillah barang barang di shopee real sesuai harga apa adanya ga menipu seperti di toko sebelah... Semoga kedepannya bisa menjaga kepercayaan konsumen dgn baik,positif
103,"lebih,praktis,mudah.semua lengkap apa aja ada di shoope.tapi hati""skrng bnyak modus penipuan shoope.",positif
104,"sangat membantu,belanja mudah dan murah lagi, suka ada discount.terima kasih",positif
105,"aplikasi awalnya kira bagus, dana refund aja ga balikÂ². udh 2 bulan dari pemesanan padahal, nunggu 5 hari kerja, nunggu 3 hari kerja, nunggu lagi 5 hari kerja. bad experience",negatif
106,"pembayaran spaylater susah,,harus langsung lunas,,contohlah akulaku misal pembayaran 1jt bisa dibayar sesuai kemampuan dulu,,misal punyanya 100 yaa dibayarkan 100 dulu,,klo spaylater kan tolol pembayaran 1jt harus langsung dibayar 1jt gak bisa dibayar 100 dulu,,sebelum jatuh tempo duit sudah habis duluan,,giliran jatuh tempo mlompong,,",negatif
107,"buat aplikasi shopee, tolong di tingkatkan lagi atau dikasih perubahan saat mau check-out melalui troli tolonglah besertakan harga ongkirnya juga. jadi di saat saya atau kami semua Mau check out melalui troli shopee, kami tahu berapa total semua biayanya, soalnya seringkali terjadi di saat mau check out melalui troli shopee, harga semisalnya 29.000 tapi di saat klik check out, harga berubah menjadi 100 atau 150 ke atas karena ongkirnya tidak diketahui diawal. soalnya aplikasi tiktok bisa kok:)ðŸ™",negatif
108,banyak barang yang dijual tidak sesuai dengan judul atau poto barang.. dan ini sengaja dibuat untuk menjebak pembeli yang tidak mengerti atau paham tentang barang tersebut. mohon ditertibkan toko toko yang menjual barang tidak sesuai dengan judul atau gambar atau poto yang divisualkan.,positif
109,"Saya pengguna lama shopee sejak thn 2020 dan selalu belanja online dengan shopee. Yang jadi pertanyaan saya adalah kenapa Spayletter saya di bekukan hingga 2 tahun lamanya. Padahal saya sudah melunasi hutang Spayletter berikut bunganya. Kenapa Spayletter sampai dibekukan sampai 2 tahun, sedangkan limit tersedia namun percuma tidak bisa digunakan. Bahkan lebih kecewa sya harus dari nol atau mengulang kembali di akun shopee saya, Kapan aktif nya Spayletter dan Shopee pinjam saya....?",positif
110,aplikasi belanja online terbaik sih sejauh ini gak ada yg mengecewakan barangÂ² nya,positif
111,"Pengiriman sangat lama, melebihi estimasi rute paket malah di puterin dulu ke tempat yg lebih jauh",netral
112,"suka belanja di shope pengiriman cepat, respon cepat pokoknya mantap ðŸ‘",positif
113,"dari dulu sampe sekarang kalo belanja online saya lebih percaya sama shopee. dari segi kualitas, pelayanan, bahkan sampai barang yang susah di cari pun semua ada di shopee",positif
114,"sangat membantu, mudah dan cepat ,shopee terbaik..",positif
115,"barang diorder selalu sesuai, pengiriman cepat dan murah",positif
116,kenapa pas habis diupdate disaat buka aplikasinya yg keluar shopee live nya??memangnya harus apa nonton live nya,netral
117,Shopee ini aplikasi belanja online terbaik yg memudahkan hidupku dengan penawaran produk lengkap dan harga kompetitif! Mantap Shopee.,positif
118,pengiriman di perbaiki dong....! pengiriman baru setengah jalan tiba tiba error dan gagal di kirim...!,negatif
119,"semenjak gak JNT pengiriman lama pakai SPX parah SOP nya, Setelah paket tiba langsung uninstall shopee, Terakhir belanja di shopee",negatif
120,Hai shopee ini kenapa sekarang setiap isi shopeepay ada potongan 1000 yah ? jadi kalau isi 100 masuknya 99k. Apa ada info mengenai pemotongan ini ?. jadi kyak rugi aja beberapa kali ngisi kepotong terus. Kalau gitu ngisinya sekalian banyak aja deh atau pembayaran via tf ðŸ˜¢,netral
121,Satu masalah pas mencoba mengaktifkan shoppepaylater du tolak Mulu padahal udh 10x lebih nyoba tapi tetap aja.,negatif
122,makin lama makin lemot fitur banyak tapi sayang kinerja nya lemot,netral
123,"sediain tempat chat an sama kurir nya pas udah dalam pengantaran dong, paketku sering lama datangnya karena pelacakan lokasi nya juga kurang jelas :(",netral
124,aneh banget udah di update masih aja g ada gambar nya tolong diperbaiki lagi,negatif
125,"barang bagus, sesuai gambar dan pengiriman juga rapat waktu",positif
126,"game di shopee koq makin kesini makin lola ya, terutama shopee buble (walaupun cuma game iseng-iseng)",netral
127,"TDK bisa dibuka STLH di update, skrg malah forced close. Mohon bantuannya dong...",netral
128,mempermudah belanja dan memuaskan janganla sekali2 mengecewakan klo mau diorder lgi apa yg difoto itu yg dikirim semoga shopee selalu amanah dan memuaskan pembeli..,positif
129,klo bisa jangan pake jasa pengiriman yg itu dong min lama banget kurirnya rese2,netral
130,"kacau, top up shopepay lewat transfer bank, uang sdh di potong tpi shopepay nya gk nambah, pas bikin laporan banyak peryasaratan sampai laporan di tutup rugi 1 juta 140rb",negatif
131,"kebijakannya lebih mentingin buyer daripada seller. Andaikan bisa win win sulotion, pasti lebih mantul lagi ini aplikasi.",netral
132,"ini knp ya Shopee pesanan di batalin terus alasan aktivitas tidak wajar, padahal pake promo di bilang ngga wajar CO banyak ga wajar nanti ngga co lg lama lama nih Shopee bikin naik darah",negatif
133,suka barang nya bagus berkualitas.pengiriman cepat.satu ongkir nya di kasi turun dikit,positif
134,gk muncul gambarnya Shopee sy padahal udh di uptudate tetep gak muncul aneh bngt,negatif
135,shppee.. ini bagus meringankan... TPI kadang penjual bohong.. pesan hp munculnya pengaman hp..,netral
136,"Untuk program afiliasi kenapa pengaturan pembayaran saya di tolak trus, alasannya harus memasuki no NPWP. padahal udh saya masukin, NPWP sekarang kan EMG sama dengan NIK. tetapi ditolak trus udah berkaliÂ² di coba. tolong bisa diperbaiki lagi demi kenyamanan bersama. terimakasih",negatif
137,"shope sih mantap ðŸ‘ sayangnya banyak pedagang yang nggak bertanggung jawab yang gabung ke Shope ini, Setiap saya belanja banyak yang tidak sesuai dengan barang nya,",positif
138,aplikasinya sih bagus tapi sekarang lama di pengiriman trus sering lewat estimasi yg tadinya barangnya mau dipake secepatnnya jadi ngak jadi.. lama dipengiriman,positif
139,"min ekspedisi spx nya sangat lemot,barang tujuan Surabaya Gresik aja sampe 3 hari bahkan 4hari, biasanya pakek yg lain cuman 1hari atau 2 harian.tolong kalau bisa ekspedisi nya ada pilihan yg banyak min,jangan spx saja,tapi kalau tersedia spx,pelayanan dan kecepatan kirimnya mohon di perbaiki lagi,biar ga lemot",netral
140,"sangat baik, lebih muda untuk berbelanja tanpa harus keluar rumah ðŸ‘",positif
141,"bagus, cmn terlalu banyak aplikasi dan game di dalamnya, jdi kadang berat di buka.",netral
142,"shoppe sekarang ngirim nya lama, pernah pesan barengan dengan aplikasi sebelah, cepetan yg sebelah jauh. inimah masih dl proses pengiriman mulu",netral
143,Barangnya kualitas kw parah ga lagi - lagi beli disini motor pada rusak suaranya ancur mending beli langsung ajah kualitasnya bagus,positif
144,"Shopie mmng bagus cuma sayang untuk jasa kirim tidak ada pilihan, soalnya setiap pesan barang sllu via J&T, barangnya COD tapi ambil sendiri ke kantor cabang, blm pernah di antara ke rumah",netral
145,harga lebih murah sayangnya ada biaya lain harga 35rb co jadi lebih dari 35 bisa sampai 45rb juga,positif
146,"Pengirimannya salah alamat terus gimana si, seringgggg bgtttt nah skrg apani susah amat bayar pke spay, mendownload fitur trus tapi ttep aja 0% mau nunggu 1000 thun pun SULIT",negatif
147,tiap kali masuk pasti langsung ke video live bikin bete nunggu pindah ke menu lain lama banget. pengiriman nya juga sekarang makin tambah lama kayak pesan ke luar negeri aja dipilih yg berbayar ko malah estimasi makin tambah lama aneh pakai bangettt.,netral
148,Sekarang jasa pengirimannya lama bgt padahal dulu cepet bgt.. tolong kerja sama denga jasa pengiriman yang cepat atau bisa di perbaiki biasa 2 hari dari kota berbeda dan 1 hari dari kota yang sama ini sekarang bisa behari hari...,netral
149,terimakasih saya ucapkan atas aplikasi ini memudahkan saya untuk belanja sekaligus membantu saya dalam soalnya berbisnis kecil kecil semogaa shopee makin sukses di sukai seluru indonesiaðŸ¥°ðŸ¥°,positif
150,"mau tanya,kenapa aku dapat email dari shopee mau hapus akun ku,katanya sudah tidak ada kabar atau apa lah intinya kayak akun ga aktif,padalan aku setiap hari scroll shopee malah sering cekout,gimana sih",negatif
151,"kenapa Shopee saya sangat lemot di tagihan listrik dan pulsa? saya rasanya jadi tidak minat lagi untuk menggunakan nya, padahal saya sudah clear cache juga update, emang banyak mau Shopee ini",netral
152,"shoppe gila, saya gak masuk apk nya, malah layarnya kedap kedip. padahal hp saya mempunyai ram 8/256 (ini kondisi sebelum dan sesudah update apk nya. masih sama aja)",netral
153,jasa pengiriman nya sampahhh!!! dlu wktu masih kerja sama dgn j&t paketan yg ke kalteng pling lama dtg itu 5-6 hari itu udh paling lama!!!!!! skrg gda j&t yg sesama kalimantan aja jdi lma bnget aplgi dluar pulau kalimantan jdi lebih seminggu!!!,netral
154,"ada bug aplikasi nih. misal mau bayar pembelian, harga barang 88000, tapi saya dapat promo foucher, sehingga total harganya jadi 50000, kalau saldo shopeepay saya rp50.000 enggak bisa bayar. kecuali saldo shopeepay saya 88000, baru bisa lanjut bayar dengan nominal rp50.000. seharusnya itu kalau sudah total bayarnya berkurang, saldo shopeepay nya bisa buat bayar dong, jadi nggak perlu nambah saldo ke harga awal sebelum dapat diskon.",negatif
155,"Sebagai pengguna pemula saya sangat puas dengan membeli barang di Shopee, mudah, pelayanan nya cepat, dan barangnya berkualitas.",positif
156,aplikasi ini insyaallah bagus tapi aku ngk bisa beli barang cod lagi padahal aku suka sekali pembayaran cod dan sy udah berusaha untuk memesan barang dan kami terima dan ternyata saya pesan barang sedangkan sy tidak ada di tempat... tolong pihak shopee kembalikan pembayaran cod,netral
