,reviews,Prediksi
76,"jangan pelit gratis ongkir plis saya kangen ingin belanja di lazada lagi tapi ada ongkirnya,gak kayak aplikasi lainðŸ™",netral
77,"masih banyak penipu nya yg jualan, gratis ongkir tanpa min beli 0 rp nya jarang ada untuk sekarang, dulu saya sering banget belanja disini, tp skrng aga dikurangin karna ongkir min belanja 0 rp nya ga ada, dan selalu ketipu sm yg jualan nya",netral
78,"ud lm suka belnja dilazadah,sejk ongkir terll mhl gk kyk dl lg,jd belnja jarang"",tolong dong lazadah ongkiry dikuranginðŸ™",netral
79,menurut aku belanja disini emang murah' cuma emang kadang ada aja barang yang dateng beda dari ekspektasi kita..,netral
80,pake lazada karena aplikasinya cepat ga kayak aplikasi sebelah yg lemot,netral
81,kalo bisa dana yg di kembalikn lewat saldo atw voucher bisa di tambahkan ke barang yg di cekout..jdi tidak harus sesuai dengan saldo.. kalo lebih dari saldo tinggal byr yg kurangnyah..,negatif
82,maaf di hapus aplikasi nya mau beralih ke aplikasi lain. yang lain nya biaya ongkir nya murah jauh sama paliksi ini,netral
83,semoga selalu ada promo diskon belanja dan ongkir gratis ðŸ˜€ðŸ™ðŸ‘»,positif
84,sungguh sangat kecewa padahal tahun lalu saya sangat senang sekali belanja di lazada... tapi kemarin saya coba instal lagi di hp yang baru daftar pake wa gapernah di kasih vocer freeongkir... terus tadi saya instal ulang dan daftar lagi pake gmail malah hubungi layanan tapi layananya gak ada alias nipu dan gak bisa di hubungi.. apk sudah rusak emang?,negatif
85,"iklan nya ngeselin kyk setan gentayangan terlalu memaksa, lama"" iklannya kyk jump scare tiap mau buka game pasti ada iklan lazada, mau nonton anime juga pasti selalu muncul iklan lazada, horor bgt serasa diteror padahal udh banyak yg protes tetep aja masih muncul, heran ma rating nya kok bisa bagus padahal iklan nya ngeganggu bgt, dah la mls mending uninstall aja.",negatif
86,lebih murah dan lebih cepet dari pada yg lain,positif
87,"belanja d lazada gak ada bosennya,respon cepat dan kurirnya super ramah. thx lazada bikin belanja makin simple no ribet",positif
88,ga ada vocer gratis ongkir untuk pengguna baru!!,netral
89,"sudah 5 tahun saya setia sama lazada tapi akhir2 ini promonya makin dikit , gak ada gratis ongkir selain di choice giliran dapat voucher gak bisa dipakai dengan alasan akun terdeteksi blablabla lah bye lazada sekarang saya uninstal aplikasi gak berguna dan bangkrut ini ðŸ‘ŽðŸ‘ŽðŸ‘Ž",netral
90,"banyak toko""penipu nya yg belum lazada koreksi/di sangsi perlu hati ""dan teliti bgt belanja di lazada",positif
91,Aplikasinya sangat menyenangkan Saya suka sekalii â¤ï¸â¤ï¸â¤ï¸â¤ï¸â¤ï¸â¤ï¸â¤ï¸â¤ï¸â¤ï¸,positif
92,sangat memudahkn untuk belanja,positif
93,"Sumpah, ini jadi marketplace nomor 1 buat aku belanja. Sampe sekarang hanya belanja di lazada. sebagus itu buat belanja.",positif
94,"semenjak lex.id yg ngirim,selalu cepat dan tepat waktu,mantap",positif
95,"apaan si, mau chat seller dikit dikit pesan sensitif, benerin",netral
96,belanja di lazada oke banget,positif
97,aplikasi yang sangat membantu untuk berbelanjaðŸ¥°,positif
98,mantep ga harus repot kita jalan bisa blanja dan langsung di kirim,positif
99,keren banget lazada tapi kalau saya mau beli vape selalu ga ada kalo di adain harganya 40 ribu aja ya ðŸ˜„ðŸ˜„ðŸ˜„ðŸ˜„ mantap,positif
100,gk bsa COD lg krna kurir tidak profesional.. sehingga paket saya sllu di return tnpa alasan yg jls,netral
101,lagi lagi kecewa dengan lazada sering banget klw pesan 2 barang pasti yang datag cuma 1 barang payah udah barang yang hilang barang yang ditunggu tunggu,positif
102,"aplikasinya sudah bagus, tapi seller masih ada yg curang jual barang ga sesuai deskripsi & foto",positif
103,"baru di instal udah ku uninstal. bonus voucher dikit, g bisa pilih jasa kirim, pengguna baru ngambil bonus barang g dikirim2 toko, bukti toko g serius itu. mau blanja lagi ongkir lbih mahal daripda harga barang. ternyata g ad aplikasi blanja yg lbih asik drpd si orange. dsana gratis ongkir asli melimpah. estimasi pegiriman jelas, pengembalian dana mudah, bisa pilih2 jasa kirim. beda jauh klo dsini pihak toko n aplikasi sma2 g niat kyknyðŸ§",netral
104,layananya bagus transparan cepat wuuuuuuuuuzzzz,positif
105,gimana mau belanja harga barang satu kg 60 ribu ongkir nya 50 jadi 110 gimana mau belanja iklan aja serba murahh buktinya kita gak bisa lagi belanja taun ke belakang ongkir cuman 20 kini 50 ribu kalau mau jual udah susah kita jual nyaa payahh,netral
106,"terbantu sekali berbelanja menggunakan lazada koin & lazada reward jadi bisa menghemat, terima kasih banyak lazada semoga jaya selalu...",positif
107,pebaiki masalah kurir nya barang udah dekat didaerah . malah tidak dikirim,positif
108,"kenapa makin kesini harganya semakin mahal padahal dulu onlineshop andalanku karena harganya murah sering ambyar ongkir gila gilaan, parah mending ke oren",positif
109,"tolong di perbaiki,,kadang barang yang di pesan nggak sesuai,, kemarin ada harga ada kwalitas,saya beli udah mahal yang dtang mlh nggak sesuai.. katanya salah packing, giliran mau di kembalikan sudah terlambat..",positif
110,"Karena lazada ini bagus aplikasinya tapi ongkir nya yang mahal bisa gak usah ongkir nya,terus terkadang sepupu saya mendapatkan barang palsu di toko lazada jadinya saya beri bintang 2 aja bikin meresahkan masyarakat Indonesia",netral
111,"kali ini saya kecewa, komplain digagalkan oleh sistem lazada yang makin bobrok.. padahal sudah cukup bukti kalau barang yang saya pesan kosong. auto uninstal.",negatif
112,lazada baik sekali barang nya sampai tepat waktu dan harga nya murah produk nya bagus bintang ðŸŒŸðŸŒŸðŸŒŸðŸŒŸðŸŒŸ,positif
113,"sudah nggak ada gratis ongkirnya, jadi malas belanja.",netral
114,lazada yg terbaik sangat mendukung pelangganÂ²nya,positif
115,"aplikasi ga guna, muncul mulu iklannya gabisa di tutup lagi, selalu bolak-balik ke aplikasi lazada.",negatif
116,"Harga tidak sesuai tertera setelah di checkout,,,hati hati juga yg menggunakan paylater karna dendanya mahal angsuran saya 70.000 telat 2 hari jadi 150.000 dendanya 80000 melebihi angsuran dan tidak nyaman karna ditelpon/wa terus gk kayak aplikasi sebelah denda murah dan nyaman",negatif
117,"hahdeeh sekarang ongkir lazada mahal banget, vocer gratis ongkirnya juga dikit padahal dulu ini lazada paling gratis ongkir kok sekarang kalah lagi sama Shopee , main game lazada juga disebut persulit hadiah di kasih dikit juga maaf kasih rating 1 soalnya emang se faakta itu cih",netral
118,mempermudah berbelanja dan banyak gratis ongkir,netral
119,iklan selalu muncul ganggu,negatif
120,"ini knp ya apknya? pdhl kemarin baru aja masuk trs tb"" besoknya saya buka lagi akun saya ga ada. akun saya di kunci dengan alasan keamanan lalu saya di suruh telepon tapi saya telepon ga bisa bisa selalu di tutup ini gmn sii akun saya ga ada!, kemarin saya baru aja pesan paket saya dan saya mau mengecek paket saya sudah sampai mana ehh pas saya buka apknya akun saya g adaa ini gmn ya ?? tolong penjelasannya.",negatif
121,"Lazada membantu konsumen dalam pembelian barang apalagi dengan gratis ongkir. Sayangnya penjual masih ada yang licik, menipu dengan mengirim barang yg tdk sesuai dengan yg ditawarkan.",positif
122,"lazada penyedia kebutuhan yg baik dan aku selalu mudah belanja disini aku senang ,tetapi achir2 ini aku kok kesulitan belanja tentang pembayaran melalui cod ,sedang aku orang awam kenapa kok sulit masuk ke cod ,selalu diarahkan ke yg lain yg aku gak paham mohon konfirmasi trimakasih sehingga aku kerepotan belanja kenapa",netral
123,sangat memuaskan seklai pengiriman cepat,positif
124,"Tiap hari ngumpulin vocer + coin, gk ada yg brguna 1 pun. Sekarang ongkirnya malah semakin d luar angkasa.",positif
125,sangat memuaskan belanja d lazada,positif
126,saya suka belanja di lazada tapi saya GK pernah dapat hadiah dari lazada please hadiahnya ya,positif
127,"ntah kenapa akhir"" ini aplikasi lazada ngecewain, kemot lagi bagian hadiah koinnya. terus kasih voucher juga ga wort in sekarang mah. padahal dulu lazada jadi aplikasi favorit aku bgt.. semoga kedepannya kembali baik lagi lazaa",positif
128,"suka banget dan gampang belanjanya ðŸ˜ Cuman kalau bisa jangan lebih mahal ongkirnya daripada barangnya ðŸ™ðŸ™ya kalau bagi saya ya hanya berat di ongkirnya,, ðŸ™ðŸ™ðŸ™",netral
129,"aplikasi apa ini orang udah bayar pake qris, status pembayaran nya ga berubah.. udah lah ga ada free ongkir atau voucher momen tanggal kembar..",negatif
130,sangat terbantu dan sangat puas belanja di sini,positif
131,mudah dan terpercaya byk gratis onkirnya.pengembalian barang/return jg sangat mudah.kurirbya rama2,positif
132,"sy suka cara memuaskan pelanggan dan trik bisnis yg bagus, semua manuver dalam membina tercipta nya simbiosis mutualisme sangat di jaga dengan erat. sukses selalu lazada",positif
133,"Pesanan tiba-tiba dibatalkan otomatis dari lazada, cashback 50k jadi hangus padahal saya nggak batalin pesanannya sama sekali. Sudah dihubungi CS tapi yah abaikan katanya yang penting barang sudah diterima, tapi saya mana ikhlas apalagi cashback nya lumayan besar buat saya.",negatif
134,CS LIVE BOTT SUSAH BANGET DIHUBUNGI. DAN AKUN TIDAK BISA CHECKOUT PADAHAL AKUN UTAMA YANG BIASA BELANJA. MASA HARUS BELI HP BARU BIAR BISA CHECKOUT DI LAZADA. PARAH BANGET SIH. nyusahin yang mau belanja,negatif
135,"aplikasi bagus sangat membantu,saran sya tlong di jga ketat terutama penjual yg penipu yg merugikan pembeli",positif
136,loginnya susah..udh kaya mbanking aja no hp hrs terpasang+adakuota data aktifðŸ‘Ž,netral
137,"puas belanja di lazada krna respon cepat dn ramah, selalu ada discount dan promo menarik lainnya,",positif
138,"makin kesini makin pelit sama disc ongkir, dulu belanja 10rb ongkir 4rb, skrg harus belanja 50rb dulu baru ada potongan ongkir, GAK JELAS.. AUTO HAPUS APLIKASI",netral
139,"hp diformat mau masuk lg minta verifikasi,,,verifikasinya gmn coba??? hp yg dipake,,,ada pesanan lg????? hadeuhhhh kacau nih aplikasi",negatif
140,Keren sekali lazada semoga kedepannya bisa lebih keren aminn,positif
141,"Saya pengguna apk ini sudah lumayan lama, dan dulu apk-nya masih bagus aja. Sekarang apk ini kenapa jadi bug banget, padahal jaringan di HP saya bagus' aja tapi kenapa masih tetap bug (loadingnya lama banget, kayak jaringannya ngga stabil). Tolong dong developer diperbaiki lagi ya, terima kasih.",netral
142,paling hemat belanja ya di LAZADA.ðŸ¥°,positif
143,belanja lewat lazada sangat mudah dan aman juga cepat sampai serta banyak diskon dan bisa tambah coin juga banyak gratis ongkir harga jd lebih murah...oke lah lazada mantap..!!,positif
144,harga ya murah2 kualitas oke,positif
145,"aplikasinya sih mantep, kurir paling gercep, tapi sayang.... di saat yang lain pada bikin promo gratis ongkir tanpa minimal belanja dengan syarat, (shopee VIP, tokped PLUS) LAZADA malah naikin batas minimal belanja! Rindu Lazada yang dulu, gratis ongkir tanpa syarat minimal belanja 20k",netral
146,sekarang gratis ongkir jangkauan nya terlalu mahal. dah kalo beli barang yang murah jadi Gak gratis ongkir lagian pas dulu biasanya semua nya gratis ongkir tapi makin ke sini malah makin mahal ongkir nya jarang yang dekat pun cukup mahal . saya pengguna cukup lama apk inih tadi makin ke sini gratis ongkir nya cuman ada di iklan buka di apk nya,netral
147,aplikasi gak jelas akun tidak ada apaÂ² tiba tiba di kunci lewat lazada bagian mana,negatif
148,selalu suka belanja di lazada .. ga pernah kecewa.. pengiriman cepet banget,positif
149,"percuma belanja di lazada biar ada diskon biar ada promo biar belanja pertama atau apalah itu,kurirnya pada gak loyal buktinya pesanan saya 2 x di return dan gak ada kejelasan cuman karena nominal harga minim",positif
150,"sudah lama aku pake lazada, menguntungkan buat para pedagan",negatif
151,"saya mohon untuk kedepan nya bisa dikurangi penjual yang menjual barang yang tidak sesuai gambar dan kualitas nya kurang bagus, saya pernah membeli sendal yang lumayan mahal bagi saya tetapi belum seminggu sudah copot sendal nya, saya mohon untuk kedepan nya bisa diperbaiki dengan lebih baik dan aman. Terimakasih untuk perhatian nya dari pihak Lazada ðŸ™ðŸ»ðŸ™ðŸ»",positif
152,"Baru masuk ke lazada nih tertarik dengan iklanÂ² nya .udah masuk dan langsung belanja ,bener juga kata tetangga banyak yg ketipu sama seller nya barang tidak sesuai dengan yg di iklan/promosikan",negatif
153,Lazada ongkir masih mahal.. coba klo beban ongkir diturunin..pasti semua berpindah ke Lazada,netral
154,semoga barang nya selalu bagus gak ngecewain pelanggan,positif
155,"sudah lama tidak belanja lagi disini,karena ongkir nya yang mahal. di iklan nya gratis ongkir,tp kenyataan nya pake ongkir dan mahal lagi. jadi pindah ke Shopee dan tokopedia yang bener2 gratis ongkir",netral
156,"hai lazada bisa di bikin gratis ongkir ga pas lagi pembayaran cod? masa ongkir nya 10 rb mahal banget padahal harga asli nya ga segitu. misal:beli bantal harga asli 7 RB pas udh di check out jadi 17 RB. so, benerin lagi ya dari segi ongkir,bentuk yang ga sesuai dengan gambar, pelayanan dan sebagainya.klo udh benerin di update selanjutnya baru saya kasih bintang 5 ,oke ðŸ‘Œ",netral
157,ga lagi2 saya belanja pake lazada pylater. tagihan sudah saya bayar lunas. di tagih denda 80.000 lesing ajah denda 4500-6000 of pake lazada pylater...!!!,negatif
158,"kenapa lazada sering ada paket ke rumah yang saya aja ga pesen udah gtu cod,, udah ke 3 x nyaðŸ˜­ shopee tiktok ga pernah kaya gini loh!!",netral
159,"lihat produk harganya semua ""Rp.0,-"" Nol rupiah. setelah cekot berbeda. Tolong kasih harga sebenarnya, jangan tipu-tipu. Aku muak dengan promo busuk, aku pengguna lama.",positif
160,sdh tak rekomended.. ongkirnya ga ngotak.. dulu sering order krn gratis ongkir dan cepat.. skrg ongkir mahal dan klo cash datengnya lama.,netral
161,udah beberapa kali beli barang dilazada pas dateng banyak yang ga sesuai!! dikomen 100% real pas dateng 0%. saya beli cushion g2g yang datang malah blush-on lameila sangat jauh sekali dari cushion jadi blush-on,netral
162,"pengalaman belanja paling najisss, gratis ongkir ga ada giliran dapet produk murah barang nya ga di kirim akhirnya di batalin otomatis sama pihak lazada/toko nya. males pake lazada, aplikasi sebelah lebih jelas dan bagus",netral
163,"pesanan saya jarang di kirim padahal sudah di bayar, mengajukan pengembalian selalu di tolak. banyak penjual curang ga bertanggung jawab tidak di tindak.",negatif
164,"ok sy edit ulasan sy, tolong pertimbangkan lg soal denda.apa lg sy br sekali galbay diaplikasi ini.terima kasih responya",netral
165,"IKLAN LU SANGAT MENGGANGGU ,GAK MAU BELANJA DI PAKSA MASUK APLIKASI !!!!!!!",negatif
166,ah makin ga asyik ongkir mhl sampai 80rb satu jkt ttp barang ga dikirim2 terpaksa di batalkan.ongkir segitu mah di toko sebelah cm sehari,netral
167,makin sini makin. buruk ajah ni aplikasi..masa akun saya jadi tidak bisa melakukan cod lelucon macam apah ini,netral
168,aplikasi yg sangat membantu dalam proses berniaga..jadi mudah belanja kebutuhan..,positif
169,"gajelas, voucher gabisa dipake, pengguna baru gabisa dipake...",negatif
170,"memudahkan untuk belanja, maju trus lazada",positif
171,belanja d lazada emang lebih mudah praktis tak perlu ribet,positif
172,"gratis ongkir, tapi harga nya tetap segitu, sama saja tidak ada gratis ongkir nya,! rada kecewa sama lazada, harga barang nya termasuk mahal!!",netral
173,"terpaksa saya unistal, tiap mau nonton anime di bstasion, selalu muncil iklan lazada, terus masuk ke aplikasi, mengganggu banget",negatif
174,"aku belanja dlazada udh hampir 8 taun an allhamdulilah selalu amanah cuman terkadang sekali"" ada kecewa kbanyakan bagusnya",positif
