,reviews,Prediksi
54,"mantab ......segalanya di permudah dan banyak promonya ,semoga Lazada semakin terdepan",positif
55,Lazada sekarang minimal order nya pada mahal mahal untuk mendapatkan gratis ongkir nya,netral
56,ber belanja online di lazada sangat memuaskan,positif
57,pesanan cepat datang dan tepat wakti,positif
58,"semoga sistem nya cepat di perbaiki,,seperti shopee gratis ongkir terus dan 1 lagi,, kurir anter barang mulai dari jam 9 pagi ,jngan star jam 1 siang,, paket sampai nya malam terus",negatif
59,sangat membantu Denali dalam mencari kebutuhan,positif
60,sangat memuaskan apa yang di cari selalu ada,positif
61,gimna si paylaternya aneh udah di bayar padahal tapi Masi ada malahan di bayarnya juga 100k lebih padahal yang di pinjem nya juga 50 trus tunggakan malah menggunung.tidak di rekomendasikan untuk ngaktifin paylater lazada,negatif
62,Makin jelek utk pengguna lama sudah saat hapus aplikasi pilih Shopee lebih objektif,negatif
63,saya harap pesananya sesuai dgn yg iklan,positif
64,terima kasih ya senang belanja di lazada,positif
65,kenapa akun saya jadi pengguna baru setelah di update padahal saya pengguna lama dan saya ada tagihan paylater sedang menu paylater hilang mohon solusinya,netral
66,susah dapat gratis ongkir nya....jadi pindah ke sebelah dehhhh,netral
67,saya sangat suka belanja di lazada,positif
68,"main laz panen kaya orang ngemis lama banget, udah 0,01% dikira udah selesai gataunya jadi 0,0085%. ga niat ngasih free ðŸ¤£ðŸ¤£ðŸ¤£",netral
69,Sejauh ini si puas blnj di lazada cm ko dl gratis ongkirnya min.blnja 30rb..skrg ko diatas 80.000 ya...jdi kl butuh barang yg uder 50 itu lari ke toko sebelah.Pdhl sejauh ini enak blnja di lazada,positif
70,"kacau lazada,main siram pohon dapat bonus beras 1 kilo,barang belum d terima,tapi d akun dah d terima,dah ga bener lazada klw bgini",netral
71,makasih lazada sangat membantu kami belanja,positif
72,murah dan praktis,positif
73,"belanja dilazada ada kekurangan yaitu pelacakan pesanan kurang akurat mendetail dimana posisi pesanan,jika sudah akurat perasaat tenang berbelanja tenang.tolong untuk lazada diperbaiki masalah pelacakan pesanan posisi pesanan lebih jelas mendetail trimakasih",netral
74,"barang bagus , serta bagus pelayanan nya, gratis ongkir nya memuaskan",positif
75,mulai lg order mudah2an tidak mengecewakan barang nya,positif
76,cepat respon mudah2 selalu sesuai pesananya,positif
77,"sekarang gatau kenapa pesanan saya suka dibatalin tiba2, dengan alasan tidak sesuai snk lazada. padahal gk ada transaksi yg mencurigakan",negatif
78,produknya bagus dan tahan lama,netral
79,tolong dong pihak lazada ini kenapa toko nya pada gak benar pesan tanggal 23 sampai tanggal 4 mei belum datang,negatif
80,sangat bermanfaat untuk memenuhi kebutuhan,positif
81,cepat pengirimannya mudah dicari barang yang akan dicari..,positif
82,"pesanan prioritas 24 j paket telat datang lalu dijadwalkan ulang dan tidak mendapatkan kompensasi, kata agent harus mengikuti jadwal ulang jika belum sampai juga baru bisa klaim kompensasi. jelek sekali !!",netral
83,lebih hemat blnja dengan tambahan koin dan lazreward,positif
84,"aku bayar lazbon tapi telat bayar sehari ... tapi DIKATAIN NYA TIAP HARI .. DI HINA NYA TIAP HARI .. PADAHAL UDAH DIBAYAR ,, APLIKASINYA TOLOL ,,, TELAT LANGSUNG UPGRADE NYURUH NGATAIN .. UPGRADE JUGA DONG KALO MISALNYA UDAH DIBAYAR BIAR BRENTI TUH YG NGATAIN .. TOLOL",negatif
85,sangat bagus untuk semua penjualan dan produknya sayang ongkirnya yang terlalu mahal,netral
86,"suka bngt belanja dilazada,,praktis jg banyak gratis ongkirnya,,makasih lazada",positif
87,sangat bagus dan gratis pengiriman goddðŸ‘ðŸ‘ðŸ‘,positif
88,pelayanan bagus dan barang ya memuaskan.,positif
89,"selama saya berbelanja di Lazada belum pernah sekalipun saya kecewa,Lazada memang OK punya.",positif
90,"sekarang saya jarang belanja di lazada ongkir nya gede kalau bisa kurangin ataw gratis ongkir,,biar saya tidak belanja di tempat lain",netral
91,"sekedar saran buat toko yg ada dilazada hususnya elektronik,pengalaman saya aja nh cukup,klo bisa sisitimnya jgn bertele tele,klo emang barang blm sebulan atau 2 bulan wajarnya ganti unit baru,bukan buat diservis,karna kan bukan human error,jadi biar ada pengecualian aja gtu,kita Bali online jadi ada bedanya dengan offline,mksh ...",netral
92,"sangat membantu dan barangnya rekomendasi banget,,kurir ramah pengiriman cepat",positif
93,Terimakasih lazada sudah berikan harga2 yang murah dan terjangkau...,positif
94,"jangan mau belanja di Lazada, sudahlah kurirnya asal asalan, ongkir mahal, layanan konsumennya tidak jelas, pesanan saya sudah sebulan belum sampai, dan itu bukan COD, tiap kali menghubungi pihak lazada yang menanggapi laporan kita cuma sistem yang gak jelas, lazada sampah",netral
95,cuma gegara pindah hp buat aktifkan paylater trs udah ada limit tau2 di bekukan ....nyebelin ....pindah aktifkan paylater karena hp yg biasa di pakai kamera gak jelas buat foto...,negatif
96,"terkadang macet sendiri, mau kluar nggak bisa",netral
97,barang sesuai pengiriman cepat,positif
98,"Dulu paling nyaman belanja dilazada pengiriman tepat waktu..sekarang beda pengiriman selalu lewat estimasi..tidak tepat waktu,sangat lambat.",positif
99,"Lazada tidak terlalu menarik minat lagi utk belanja,utk gratis ongkir harus belanja minimal 40 ribuan.Satnya beralih ke toko yg lain,di toko lain masih ada ongkir murah dan gratis.",netral
100,"suka belanja di lazada,klo salah kirim atau barang langsung d tanggapi asal ada foto atau vidio.",positif
101,"aplikasi yg sangat membantu sekali, min akun sy koq gak ada oyomatis gratis ongkir lg tiap minggunya.",netral
102,"setelah di upgrade kok ngk nampak wilayah toko, yang biasanya ada di bawah barangnya",netral
103,mudah dan ada gratis ongkir,netral
104,Ongkir gk ngotakk.masa harga barang cuma 17k ongkir 80k anjg emang,netral
105,"susah sekali soal pengembalian barang dan dana jika tidak sesuai,jadi kepakai atau tidak nya Yo terpaksa di terima",negatif
106,pesanan saya tidak sampai kata pihak j&t sedang overload,negatif
107,sangat bermanfaat dan membantu saya dalam mengatasi kebutuhan saya yang mendadak,positif
108,"suka blnja d lazada...tp yg skrg gak suka ongkir'y mahal"" bgtttt....jd pindah dan hrs pindah deh ke sebelah",positif
109,"tetap pakek shopee saja lah,lazada mahal ongkirnya mau buat pesanan ongkirnya 2kali lipat dari harga barangnya,mending di hapus biar gak makan paket data",netral
110,sangat menyenangkan belanja dilazada,positif
111,"lazada sekarang mahal, tidak ada gratis ongkir min blnja",netral
112,sangat senang belanja di lazada,positif
113,sayang banget sering gak ada vocer ongkirnya ðŸ¥ºðŸ¥º,netral
114,"mantul payleter nya aktf lagi, trmksh lazada top banget gk ky oren",positif
115,sangat membantu dan cukup puas dalam memesan barang dengan mudah,positif
116,assalamualaikum mohon maaf nih ini kok harga nya kembali naik lagi yg standar kaya barang2 harganya 20k kok ongkir nya sampe 14k tolong dong di perbaiki lagi yang tadi nya saya mau beli2 barang ngeliat ongkir nya segitu jadi mikir2 lagi serasa beli barang murah serasa beli ongkir tolong ya buat pihak lazada barang2 yang 20k ongkir nya jangan tinggi2 bngt plish ðŸ™,netral
117,harga murah2 n pengembalian brg mudah.pembayaran dgn dana juga mudah.jgn diposisikan ke qris terus bnyakin koin lazada reward n yg lain2 diskon tanpa kita hrs susah payah mencari.perbnyak hadiah langsung sprti beras gratis dkk,netral
118,lengkap barang dan bnyak promonya,positif
119,Mohon Maaf saya kasih bintang 1 karena sering pesan tapi sering dibatalkan oleh pihak lazada karena dari pihak seller yang terlalu lemot.. Jadi mohon untuk seller yang seperti itu lebih baik di nonaktifkan saja tokonya,negatif
120,gak niat kasih promo ..uninstal,negatif
121,"mau buat akun saja repot pakai banget , chapca yg sulit di lewati , aplikasi tau lazada",negatif
122,"sangat membantu saya belanja online,,,",positif
123,"baru kali ini belanja di lazada dapat kurir kurang ajar hanya karena saya belanja promo dengan harga 10000, kurirnya nggak mau ngantar dan saya disuruh ambil sendiri",netral
124,bagus pelayanan iya cepat juga pengiriman iya,positif
125,Puas Alhamdulillah amanah banyak promo dan barang nya sesuai terimakasih LAZADA,positif
126,perbaiki pengirimannya akhir akhir ini kok jd makin lelet kurirnya gagal trs. minimal kurirnya punya nmr whatsapp. kiriman gagal tp bukti. fotonya ga jelas .trmksh,netral
127,"bagaimana tanggung jawab lazada berapa kiriman tdk ada kejelasan,, saya cek resi tdk d temukan, apakah ini ada permainan, pesanan yg blom terkirim. juga tdk bisa d batalkan, kalau yg lalu2 bisa, coba lah paket kita d perhatikan kita ini bukan COD kita ini bayar langsung,",netral
128,selama 3 tahun belanja online di Lazada mantap terus nyoba paylater sempet bisa tapi setelah lunas tidak bisa lagi di gunakan padahal pembayaran payleter lancar jadi kecewa padahal cukup membantu,negatif
129,"sangat memuaskan pengiriman,tepat waktu sesuai pesanan",positif
130,Alhamdulillah setiap belanja selalu memuaskan,positif
131,sekarang lazada mahal di ongkir tidak seperti dulu ongkir nya murah murah tolong dong di perbaik lagi dari ongkir nya meski order yg trdekat juga jangan berat di ongkir kalo gini terus semua orang pada milih order di aplikasi lain,netral
132,"awal yg Sangat Bagus bt Saya,Semangat terus Lazada.",positif
133,"Hallo lazada! Dulu aku pindah ke lazada karena ongkirnya murah, sekarang kenapa lazada ongkirnya mahal banget ya? disaat yg sebelah ongkirnya benerÂ² murahðŸ’” jadi jarang belanja di lazada sekarang",netral
134,maksud nya apa panduan dan kebijakan.. bertanya antara pembeli sama seller masak gak di ijinkan chat nya. tolong jelaskan,negatif
135,"sekarang belanja di lazada jelek,proses pengiriman toko lambat,jika kita membatalkan pesanan uang tdk bisa di tarik kembali.jdi kapok belanja di lazada.",positif
136,"Ga seru sekarang vc gratis ongkirnya minbelnya gede amat, harus blnja 80rb dan 100rb baru gratis ongkir. Auto pd pindah marketplace ini sih.",netral
137,tempat belanja paling lengkap,positif
138,Harganya terjangkau dan kualitasnya bagus.,positif
139,karena sekarang ongkirnya sangat mahal jadi ya cukuplah bintang 3 nya,netral
140,"Umpatan apa yg pantas untuk apk ini?!!!!! Selalu muncul iklan di browser dan aplikasi saya lainnya. SAYA SUDAH INSTAL & BELANJA LAZADA SEJAK LAMA. ""APAKAH HARUS UNINSTAL LAZADA UNTUK MENGHENTIKAN IKLAN ITU ??!!!!""",negatif
141,Saya tidak mengerti dengan pembayaran di apk lazada ini waktu kita pilih produk harga sekian pas cekout harga naik drastis .apk korupsi ini,positif
142,Aplikasi ini bagus tapi pembayaran nggak bisa COD,netral
143,"ini keamanan data pengguna di lazada gimana sih. buruk banget. akun saya udah lama ga dipake bahkan aplikasinya aja udah di uninstall lama. kenapa bisa dateng paket cod dari lazada, mana lumayan lagi. tolong dong ini pasti banyak data pengguna yang diretas",netral
144,"transaksi cepat dan jelas,hrg bersaing",positif
145,"sya kasih bintang 3 karna Skrang sya ga bisa cod, kemarin2 masih bisa cod, Skrang malah ga bisa cod, jdi Skrang stop dulu belanja di lazada",netral
146,bagaiamana cara menghapus pemakain data yg menumpuk diaplikasinya min..,negatif
147,mohon di permudah untuk pengembalian apabila ada barang yg tidak sesuaiðŸ‘,positif
148,udh 5 tahun belanja di lazada.sangat memuaskan,positif
149,"cepat, dan bagus ðŸ™lazada semoga jaya",positif
150,setelah d update klo lagi cariÂ² barng yg mau d beli suka leg bget nyesel gw update,negatif
151,"lazada makin kesini makin ga ada voucer gratis ongkir nya padahal belanja 50 masa ga ada gratis ongkir, mana mahal bngt lagi ongkirny 20ðŸ‘ŠðŸ»",netral
152,"Aplikasi yg mudah di gunakan, saya sering belanja dgn cara COD, di aplikasi Lazada banyak barang yg ditawarkan dgn cara pembayaran COD di 70%, ya saya suka saya suka",positif
153,lazada sekarang bayak pedagang gelap saya order kadang orderan saya ga di kirimÂ² keterangan ya masih aja peros terus uda di gahari masih aja di toko ya ga ada pemberitahuan sama sekali tolong perusahaan lazada kasih tindakan buat pedagang yg ga serius di blokir aja toko yaðŸ™,negatif
154,sangat puasa belanja di lazada,positif
155,paling suka belanja di lazana ini,positif
156,tokonya di update kebnyak toko sudah tidak beroperasi lagi,positif
157,lazada makin kesini sellernya makin banyak penipuan,netral
158,"saya sangat menyukai lazada, mudah memilih dan belanja sgala kebutuhan apapun itu.keren lazada.smoga lebih baik lagi ke depannya",positif
159,belanja utk keperluan beraktifitas sehari-hari,positif
160,"Gila sih ne lazada ongkir 100rb mau beli lemari plastik, ðŸ˜€ di shopee gratis ongkir , setelah check shopee lebih murah 124rb di banding lazada, , untuk belum beli di lazada ,",netral
161,"oke buat sy belanja disini.saran saya untuk penjual kalau yg bintang 4,4 di blok aja sama yg gak bisa cod karena kemungkinan penipuan",netral
162,"diaplikasi ini banyak penjual nakal, ngirim barang gk sesuai iklan saya sudah 2Ã— kena tipu. kalau bisa pihak aplikator nge banned penjual nakal supaya tidak ada lagi korban",netral
163,"ini saya kasih bintang 4 dulu krena ad yg kurang menurut saya,itu d sistem cod ny. klu bisa cod ny dibikin kaya apl sebelah, yg mana bisa.d cek dulu (cod cek dulu) bukan ny apÂ² klu buat barang pesanan diatas 500rb keatas pengguna pada takut, uang hilang. dah itu aja sih klu buat yg lain gk ad masalah semua OkðŸ‘. dan buat bintang 5 ny nanti saya update setelah ad update lanjutan dari lazada ny seperti yg saya ulas. tks ðŸ‘",netral
164,"jujur ya,saya memang senang belanja di lazada karna suka dapat promp tapi kadang ongkir nya beyond expectation(di luar ekspetasi) gede banget ongkirnya pernah sampai ratusan padahal harga asli 12 ribuan jadi ratusan kecewa si, sampe mikir ini bug ternyata udah di cek berkali kali masih sama aja",negatif
165,lazada teman belaja aku segala sesuatu ada pertanian kumplit tapi yang masih aku hawatir masih banyak toko toko baru yang bikin hawatir dengan harga ga murah tapi bohong,positif
166,saya seneng belanja d lazada banyak promony,positif
167,belanja bebas pilih barang,positif
168,udah jadi e-commerce andalan emang lazada is the best,positif
169,apk yang sangat bagus dan bermanfaat buat kita belanja tanpa ribet cukup pesan apa yang kita inginkan,positif
170,"terimakasih, sangat membantu untuk memenuhi kebutuhan yang diperlukan",positif
171,"dulu pernah ragu berbelanja dilazada,tapi setelah ada perbaikan layanan dilazada dan belanja beberapa kali , kepercayaan semakin baik ...",positif
172,Sejauh ini saya mengunakan baik tapi selalu ada kendala di pengiriman entah itu knp ada status gagal trs,netral
173,"suka banget belanja di lazada udah sekitar 4/5tahun, cuman sekarang gak ada gratis ongkir tanpa minimal order, sayang banget, bikin aku belanja di tempat lain untuk barang receh, tapi semoga kedepannya di adain lagi ya, biar makin sering belanja di lazada kayak dulu...",positif
174,banyak pilihan dan kualitas sesuai harga,positif
175,parapenjual pada amanah pengiriman cepat,positif
176,pesanan barang suka benar suka salah pengirimannya,positif
177,sangat membantu saya untuk belanja dan slalu tepat waktu,positif
178,sangat murah2 harga nyaðŸ˜Š,positif
179,aku ksih 5 karna pengirimnya cept tp jjur klu blnja s lazada GK ad yg c.o.d sekli yg c.o.d barangy biasa aZ..GK ky shope semua c.o.d,netral
180,lazada kebanyakan gabisa cod bh jdi kita yg mau pesan barang gabisa cod,netral
181,"Tolong perbaiki, jangan kelamaan loding pas buka apknya, padahal jaringan bagusðŸ—¿ðŸ—¿ðŸ—¿",netral
182,pelayanannya baik dan lebih hemat semoga lazada bisa jadi yang sepesial selamanya,positif
183,saya sudah 4 x order di lazada kecewa terus sekarang saya takut belanja di lasada sekarang Kurir lazada makin ga jelas pada sereng maksa dan tidak tanggu jawab kalo terus begini lazada pasti tumbang.kirim man ga ada konfermasi di wa tidak di jawab di tunggu ga jelas jam berapa apa orang yang order harus santai di rumah saja,positif
184,respon seller cepat biaya ongkir murah... pokoknya siiip,positif
185,"semoga semakin menaikkan kinerja nya dgan kurir rsmah pengemasan baik DTG barang pun baik , inti nya sama,, amanah. terimakasih semoga semakin jaya lazada dgan saran ini , ingat barang yg rusak Jagan di bungkus atwa di kirimin.",positif
186,"semoga aplikasi ini semakin amanah,banyak promo producknya",positif
187,mohon perhatian buat lazada.game lazz panen sekarang sdh tipuÂ².barang gak dikirim dan sdh terjadi berulang kali.kita komplien malah robot yg jawab jadi tidak ada solusi.mohon ditindak lanjuri,netral
188,"Lazada luar biasa, puas belanja di toko ini..",positif
189,apk nya sih bagus. tapi tokonya jualan barang bekas gak bermutu,positif
190,sy selalu berlangganan di lazada cm hrs ditingkatkan lg klu gk ada jgn dipaksakan dikirim ini yg buat vendor2 lazada klu barangnya gk ada masih aja dikirim udah itu kadang salah tdk sesuai dgn diskripsionya,netral
191,suka belanjanya semoga semakin baik,positif
192,apklu ganggu banget iklannya anj,negatif
193,"lagi seneng2nya belanja di Lazada, eh tapi tiap hari ko gratis ongkirnya hilang. gak ada gratis ongkir minimal belanja rp 0. harus belanja dulu minimal 65rb baru gratis ongkir 10rb. jadi belanja ini itu mahal ongkirnya.",netral
194,semua ada dan cepat,positif
195,tingkatkan lagi kualitas barangnya agar selalu sesuai dengan gambar.. saat pengiriman sampai,positif
196,Saya suka belanja di Lazada karena mudah bisa cod dan murah meriah,positif
197,"sy puas blnja di lazada,pengiriman cepat,brng nya tidak mengecewakan,dan penganter paket pun baik dan tanggung jawab,trima kasih lazada dan semua nya.",positif
198,"aku tidak belanja dl utk saat ini krn voucher gratis ongkirnya ga ada,dan klo pun ada sangat diluar nurul..ðŸ˜Œ.tolong dong lazada balikin lg kemudahan belanja dan voucherÂ² nya yg berpihak sm konsumen.",netral
199,"kalau masih belum mampu mengirim paket dengan cepat seperti shopee gak usah ada opsi LEX Prioritas atau Sameday, sangat mengecewakan.",positif
200,Kenapa sekarang sekarang ini lazada lambat banget pengiriman pketnya. Udh 3 hari barang masih di kemas aja,netral
201,belanja dilazada oke banget!,positif
202,"barang sesuai pesanan,pengiriman cepat",positif
203,"sekarang jarang banget belanja, biasanya hampir setiap hari karena seneng aja banya voucher free ongkirnya, sekarang tidak ada free ongkir sama sekali, tolong dong seperti dulu lagi banyak voucher free ongkir jadi supaya bisa belanja lagi, sekarang kslo mau belanja mikir dulu lebih mshal ongkir ketimbang barang yang mau di beli jujur sih ini yang membuat males belanja lagi, untuk kecepatan pengiriman bagus cepet tapi untuk ongkir nggak ðŸ‘ŽðŸ™…",netral
204,semoga lancar dan amanah para penjualnya.amiiin,positif
205,selalu belanja disini,positif
206,sangat membantu kebutuhan keluarga.,positif
207,"Kecewa, gak seru !! sekarang Lazada gratis ongkir minimal belanja 20 ribu gak ada , oke !! tidak masalah, mungkin ini kode dari Lazada kepada para pelanggam setianya agar mereka semua pindah belanja ke platfon lain.",netral
208,"suka. mudah-mudahan barang yg datang sesuai dengan yg di gambar,/ video.",positif
209,knp sekarang lazada banyak bugnya fitur game dan laz reward dan game knp pda ilang sendiri lama main game tinggal panen buat meringankan pesanan tapi tiba tiba ilang udh gtu ongkirnya sekarang mahal lgi,netral
210,"mudah ""n barang sesuai gambar",positif
211,Makin lama ongkirnya makin mahal wkwk edited: gilak sekarang udah nyampe min belanja 60rb kemarin masih oke lah ya min belanja 30rb dah dapet gratis ongkir sekarang?boroÂ² mahal di ongkir,netral
212,app bagus tida lemot bagi yang suka belanja inilah aplikasi yang bagus pengalaman belanja saya belum pernah kecewa semoga yang jualan pada jujur tidak bikin kecewa,positif
213,"mana voucher gratis ongkir belanja 20 ribu bahkan belanja 50 ribu sudah tidak ada gratis ongkir nya lagii, mangkin kesini lazada nggak jelas",netral
214,"bagus sih bagus, minus nya kebanyak iklan.. kadang ngga ada bisa ganti lazada sendiri, amit-amit.. kurang-kurang in deh iklan nya",negatif
215,lazada memang top belanja mudah banyak diskon mantab dah,positif
216,"woy anjg iklan lu ganggu banget, gw lg nonton film horror lu malah ganggu, padahal gw ga mencet layar HP gw tapi tibaÂ² langsung masuk apk ajah, tolong di perbaiki sistemnya, klo mau masang iklan jangan berlebihan bgo",negatif
217,pantes aplikasimu jarang ada peminatnya ongkirnya mahal + pengiriman juga lama di shope/tiktokshop pengiriman cepet 3 hari nyampe,netral
218,"Tindak tegas seler seler nakal...barang yang diiklankan tidak sesuai,deskripsi bertele tele,saya sudah laporkan beberapa toko ke pihak lazada,tapi tidak ditanggapi dengan serius,banyak penipuan di aplikasi ini..ongkir mahal,ngambil 2 barang dalam satu produk,ongkirnya jadi double...",netral
219,apik ini bagus selalu punya diskon,positif
220,terus ditingkatkan pelayanan terbaiknya,positif
221,"kenapa ongkirnya melebihi harga barangnya,mahal sekali. ðŸ˜­",netral
222,"iklannya meresahkan, saat saya main game terus iklannya lazada akhirannya selalu masuk ke aplikasi nya, kalau jarang mah gapapa, ini sering banget, bikin bad mood, minimal kalau iklan akhirannya jangan masuk ke aplikasinya, jadinya saya hapus deh lazada SMA saya kasih rating 1",negatif
223,gk perlu belanja ke luar,positif
