,reviews,Prediksi
14,kenapa sekarang tampilan Tokopedia kok ribet sama kayak Shopee ya.. yang dulu nya riwayat transaksi di kanan bawah tetapi sekarang malah di menu akun.ðŸ¤¦â€â™‚ï¸,positif
15,"Ciri-ciri mau bangkrut karena kalau minta bantuan customer care lelet,tidak pernah selesai permasalahanya, Jasa pengirimanya pada lelet terutama ID EXPRESS dengan berkali-kali alasan pembeli tidak ada dialamat tujuan,tau-tau hilang aja tuh pesanan engga jelas kemananya",netral
16,"tolong lah tokopedia harus tegas.. ini seller kirim barang tidak sesuai tapi sya ajukan pengembalian tidak acc seller.. lalu bagaimana solusi dr tokopedia, seller tidak amanah harus nya dihilangkan",positif
17,saran untuk pengiriman harus nya di percepat lagi terimakasih,positif
18,"pengalaman belanja disini kurang memuaskan maaf saya uninstal,better ke sopi",positif
19,kecewa sekali sudah beli banyak yg di batalkan banyak toko yg fiktif tidak di tindak pindah aja lah ke sebelah kecewa berat,positif
20,mohon posisi wishlist & transaksi jangan dipindah pindah,negatif
21,"teman-teman jangan pake aplikasi ini ngga jelas, paket saya dari tanggal 7 sampe 21 belum datang, mana udah di bayar lagi, ngga rekomen sih aplikasi nya jelek banget mahal lgi ongkir nya, cukup sekali aja pake aplikasi ini jelas aja ngga populer nih aplikasi.",netral
22,"Memudahkan belanja.. berikan selalu promo free ongkir, agar belanja nya di tokped ga di di merchants yg lain.",positif
23,"Peraturan return yg ruwet, harusnya packaging barang urusan kantor kurir bukannya konsumen, barang yg dijual, barang cepat rusak garansi harusnya panjang sampai 2 thn, pengkiriman lambat",negatif
24,"belanja disini menyenangkan dari pada aplikasi sebelah, banyak diskon dan promo serta banyak pilihan jasa kirim",positif
25,"pesanan nya slalu memuaskan, sesuai dengan deskripsi nya",positif
26,sekarang dengan barang yang sama harga lebih mahal. harga di manipulasi seakan dapat promo. tapi nyatanya jauh lebih mahal,netral
27,"kapok saya belanja disini, buat rekanÂ² hatiÂ² belanja disini claim barang tak semudah dulu, skrg klaim barang di toko ini sangat susah dan bertele-tele, padahal dulu saya sering merekomendasikan toko ini ke rekanÂ² saya, tapi hari ini saya mengalami barang yg rusak dan claimnya lama sekali hampir 2minggu tidak selesai, dan respon Tokopedia care juga lama, yang balas robot, sumpah kapok belanja disini!!!!",positif
28,"Update bukannya baik tapi membuat kecewa : 1. Uang yg ada di saldo tokped, Dana, dll TIDAK DAPAT dihabiskan dl bila kurang baru bayar dg yg lain2 sistem pembayaran, padahal SEBELUMNYA BISA. Tokped perusahaan besar masa model tahan duit receh konsumen.. Malu atuh euy.. 2. TIDAK ADA review ttg KURIR semua hy review ttg seller, tokped sprt tidak perduli dg kendala kiriman yg sering lelet dan ngaco bila gunakan fitur bebas ongkir yg kurir telah diatur oleh tokped. COME ON.. Perbaiki donk..",netral
29,"awalnya dikecewain sama seller yg gk amanah ,tapi dibantuin sama CS sampai selesai",positif
30,"ribet kalo mau batalin pesanan, ga otomatis batal, harus tunggu konfirmasi penjual dulu, padahal, baru pesan belum ada 5 menit, cara komplain bila paket datang juga ribet, bila paket tidak sesuai, admin tokopedia tidak membantu, jadi yg di limpahkan antara penjual dan pembeli, tidak ada jalan tengah, sangat underrate, beda sama aplikasi yg di toko shop oren, admin langsung gercep, bila ada komplen, jadi customer bisa percaya, dan bakal dijadikan aplikasi utama untuk belanja, bukan dipersulit",negatif
31,"tolong lah hapus fitur diproses otomatis buat penjual, padahal penjual udh gak aktif, di chat gak di bales tp krn fitur ini pembeli harus menunggu 2 hari dan klik pembatalan pun harus menunggu respon penjual. dan untuk seller yg sudah 2 hari barang tidak di kirim dan di respon produk tsb seharusnya tidak boleh muncul lg di beranda.",netral
32,"Disuruh login via facebook, sedangkan fitur login facebooknya dihilangkan.",negatif
33,"Dev, tolong disampaikan untuk reviews pemakai email AOL Mail. AOL mail termasuk email jadul sekarang jadi bagian dari Yahoo mail. Tapi tidak bisa di gunakan untuk akun tokopedia..",netral
34,saldo refund gak full.. kecewa berat...,netral
35,"ini respon Tokopedia care kok lambat banget yaa! saya itu butuh bantuan dan saya sudah chat cs Tokopedia nya , tapi tidak di respon sama sekali!!! tolong dong ini aplikasi gimana si! baru kali ini saya menemukan apk cs nya slow respon. setiap hari saya chat cs nya tidak di respon sama sekali!!",negatif
36,kemarin dan hari ini... transaksi saya di tolak secara system... indikasinya ada potongan yg tidak sesuai ketentuan.... padahal ketika CO potongan muncul sendiri dari tokopedia... kemudian dibatalkan juga oleh tokopedia transaksi saya... akhirnya limit KK saya sementara tertahan... bagaimana ini tokopedia aplikasinya,positif
37,"Pengalaman belanja di tokopedia sangat bagus dan menyenangkan, namun sayang untuk diskon masih kalah dengan toko sebelah. Saran saya banyakin diskon, akuisisi sicepat biar ongkir bisa 0",positif
38,makin kesini makin aneh inbox gK bisa di hapus lama kelamaan member pasti pada kabur pindah ke aplikasi toko online laen,positif
39,Aku kurangin lagi bintangnya karena menurut saya Toko pedia sudah tak layak di percaya karena tak bisa mengarahkan kurir untuk menyelesaikan pengiriman barang saya sesuai batas yg telah di janjikan. Intinya mohon sabar. Laporan menjadi prioritas. Tapi tetap saja barang blm di kirim sama kurir.....,positif
40,"Saya pengguna tokopedia lumayan lama,awalnya bagus,tapi makin kesini ada tambahan biaya layanan.cash back sama gratis ongkir gak bisa di pkai sekaligus,tidak seperti dulu.",netral
41,"aplikasinya rusak, saya mau klik produknya malah ga muncul muncul udah tes jaringan ga ada masalah. udah hapus cache juga tetap g muncul. aplikasinya banyak bug dan error. PERBAIKI LAGI.",netral
42,kak.. ini update terahir jadi lag banget aplikasinya,netral
43,"buruk banget untuk pengembalian dana ... udah hampir 2 bulan .. iya sih terhitung sebulan karena 1 bulan puasa dan ini bulan ke 2nya sudah lewat dr lebaran ... notif masih klaim2,... barang kondisi rusak dan belom sampe ke pembeli udah di retur pengirimnya,,, penjual udah respon terus, nunggu pihak tokped yg kebanyakan alasan atau slow respon ...",negatif
44,"semoga dapat bermanfaat dengan baik ,dan barang sesuai harapan",positif
45,sukses selalu pertahankan ya kak saya suka sekali sanagt membantu baget best dah.,positif
46,"Kalau ada bintang 0 saya pilih. Banyak penjual penipu, beli barang baru dikirim barang bekas, beda merek, beda model, giliran mau dikembaliin dikasih alamat ngga lengkap sama penipunya jadi ngga ada ekspedisi yang mau ngirim sampai batas waktu ditentukan komplain ngga dijawab sama CS, proses ribet, akhirnya uang auto dikirim ke penipu. Jangan-jangan tokped sekarang kerjasama sama penipu. Padahal saya sudah lama beli di tokped sejak tokped buka, kalau begini terus mau pindah aja ke toko sebelah.",netral
47,"Harga yg di tampil kan palsu, setelah masuk keranjang harganya berubah lebih mahal",netral
48,"waktu pembatalan otomatis terlalu lama, sampai 5 hari. keburu pembeli sdh gak butuh barangnya. klo penjual niat kan paling lama 2 hari sdh dikirim. dan CS Tokped gk bisa bantu padahal marketplace lain bisa bantu utk pembatalan pesanan.",positif
49,"sebenarnya sudah bagus banyak pilihan metode pembayarannya.. tp kenapa pembayaran transfer cek manual sekarang malah di tiadakan. padahal sangat membantu bagi saya yg kartu ATMnya tidak support VA untuk develop, klo bisa pembayaran ""transfer cek manual"" di aktifkan kembali",netral
50,Saya punya pengalaman yang merugikan sebagai pembeli dan saat ini masalah tersebut sedang ditangani Tokopedia care walaupun tidak membuahkan hasil. Tokopedia masih membela penjual-penjual nakal yang hanya memproses pesanan tanpa mengirimkan pesanan tersebut ini yang saya alami dan sampai sekarang tgl 20 April pesanan saya belum dikirimkan oleh penjual nakal tersebut sampai besok tgl 21 batal by system. Semua cara sudah saya lakukan dan Tokopedia care tidak dapat mengatasi masalah tersebut.,negatif
51,apk parah.paylatter kadang muncul kadang hilang pdhl member sudah lama saya selama gam ada paylatter.gak akan belanja saya,netral
52,"aplikasi payah!! , Lebih baik ditutup saja ðŸ™",negatif
53,"tolong sampai kan ke penjual agar membalas chat, kadang chat no respon.. dan pengiriman di lama2in ...",negatif
54,"parah tokopedia,aku beli barang hampir 1 blan tidak sampai jauh melebihi estimasi.di komplain yang jawab robot.tidak ada solusi dan tangung jawab untuk membantu.meski sudah di ajukan komplain tetep aja tidak ada perubahan..jadi saya tidak terima barang dan uang tidak kembali.",negatif
55,"di update malah jadi susah liat transaksi.. ga usah di update, balik lagi aja kaya yg dulu..",netral
56,"Aplikasi setelah diupdate,dibulan April 2025 update sudah 2 kalu di uninstal. aplikasi setelah 2-3 menit tidak bergerak mohon di perbaiki kembali",netral
57,top up saldo e-toll Flazz BCA pakai tokopedia pembayaran via gopay saldo terpotong saldo gak bertambah parah sih ini,negatif
58,"aplikasi bagus ,sangat berguna dan efisien .good job ðŸ‘",positif
59,makin lama menurun performnya proses lama pengiriman lama ongkir mahal komplain no respon,netral
60,"untuk gopay pinjam kenapa tidak bisa bayar pake gopay aneh,tambahin juga bayar cepat",positif
61,fast respon barangpun cepat sampai,positif
62,"Tolong kembalikan tampilan hasil pencarian seperti dulu lagi. Misalkan kita ketik yamaha nmax, atau honda pcx, baiknya yang ditampilkan adalah spare part atau aksesoris variasi nya, dll. Bukan iklan sepeda motor nya yg dijual. Market orang beli spare part / aksesoris variasi itu jauuuuuuhh jauh jauuhhhh lebih besar dibanding market orang mw beli sepeda motor via online / marketplace trus langsung checkout dan menunggu motor nya dikirim",positif
63,"bagus banget, lebih suka sistem nya dari pada apk sebelah",positif
64,kenapa sekarang stelah pembaharuan aplikasi ny. tokopedia tidak bisa melakukan transaksi pembayaran sekaligus dlm jumlah banyak. kalu dulu saya bisa melakukan 5 transaksi pembayaran tagihan bayar nya bisa di bayar sekaligus. tp kenapa sekang dak bisa..,positif
65,"Tokopedia care mohon segera di respon, saya ditipu oknum seller, saya sudah menghubungi tokopedia care, tetapi tidak ada respon",negatif
66,pelayanan cepat dan tepercaya,positif
67,"resi di tokped cuma bisa di track lewat tokped njir, via web expedisi ga bisaðŸ¥´",positif
68,"Update terbaru sekarang semakin membingungkan, fitur diskusi dihilangkan, padahal bagus untuk melihat pertanyaan lain terkait produk yang sudah ditanyakan oleh pembeli lain lebih dulu. Lalu layout atau interface mencoba mengikuti aplikasi sebelah, bagian deskripsi harus scroll sampai bawah, malah bikin repot mau cari deskripsi barang. Aku pakai app ini biar lebih mahal tapi karena familiar dengan tampilan, eh malah diubah. Kalo tampilan mirip tapi lebih murah app lain lebih baik pindah app.",positif
69,"Saya pengguna tokopedia udah sangat lama, Kenapa gopay later nya gak bisa di lihat gagal terus. Sedangkan saya masih punya angsuran.",positif
70,sangat membantu... pembayaran jadi mudah,positif
71,"keren bgt,, dpet diskon pulsa sampe 94% ðŸ˜˜thanks you TokPed",positif
72,bintang tiga jika develop tidak menyeleksi penjual yg sering nipu dan sistem komplain. sama sekakai tak tidak adil lebih membela penjual daripada pembeli. jika tidak dibenahi bisa bernasib sama dengan bukalapak,netral
73,sangat membantu bagi yang tidak bisa kontan,positif
74,"Developer tolong jangan cuma mihak penjual, ngulur2 proses pengiriman. estiamsi di awal 3 hari jadi manjang 6 hari. sering ajuin pembatalan di tolak tapi ga di kirim2. chat cfs di cuekin, sekali nya bales suruh nunggu pengiriman",negatif
75,"Saya ga beli pakai promo apapun knp masi gabisa beli?? Kan ga termasuk ""mendapat keuntungan pribadi"". Akun udh terverifikasi biar bisa masuk ke bank tp ttp gabisa pindahin saldo bilangnya blm terverifikasi. Saya bayar pake flip masuknya ke saldo tokped ga balik ke flip. Gabisa dipake uangnya. Tolong kejelasannya, saya ada 2 akun tp gapake promo + beda informasi yg di 2 akun tsb karena yg 1 pake no ibu sy. komplen ke chatt sistem gabisa!",netral
76,"parahh pdhl sy co tnggl 11 katanya nyampainya tnggl 17 ,ini smpai tnggl 19 ,blum ada kabar ,mau komplain kbnykn nunggu lamaaa , apk ruwettt kebnyakan download ngabisin kuota hasilnya apa sampahhhh ,,mn tanggung jawabnyaa ,,,ðŸ˜¡ðŸ˜¡ðŸ˜¡",netral
77,tidak tanggung jawab pengiriman dan garansi pengiriman. parah!!!!!,negatif
78,setelah diupdate untuk melihat transaksi semakin ribet.....,netral
79,"Terlalu kecewa saya pengiriman barang tokopedia, apalagi yang kerjasama dengan JNE, pakai ngarang segala katanya alamat ( tempat kerja ) saya sudah tutup padahal belum, dihubungi minta waktu penjadwalan ulang kayak orang ga punya dosaðŸ˜¡",netral
80,"saya mau ganti nomer telpon,nomor yan akan saya pakai sudah terdaftar di akun yg sudah di tutup,apa saya masih boleh pakai jasa Tokopedia?",negatif
81,"loading nya lamaaa, kadang kadang suka bug, KENAPA SURUH UPDATE TERUSSS padahal setelah update ga ada yang berubah. pengiriman lambat suka stuck berhari hari. mohon di perbaiki biar ga update update terus",netral
82,gada diskon gitu minn ðŸ˜ž hampir berbulan bulan paling cm dapet diskon 1x itupun cuma 15rb tapi temenku yg lain selalu dpt diskon gede dalam 1 bulan padahal bukan pengguna baru ðŸ¥¹,positif
83,apala ini Tokopedia makin update makin ribet makin burik kalo mau buat shorcut aplikasi yang bener lah makin nyusahin aja tolong ya di revisi,negatif
84,"mending kalian urungkan niat untuk download dan belanja di aplikasi ini, serius saya belanja , pesanan sya tidak sesuai mau minta balikin uang udah sebulan lebih , gak di balikin juga pdahal barang dan sampai ke penjual dalam kondisi baik, sumpah nyesal aku belanja di sini 6 rts ribu bukan uang yang sedikit udah hampir 2 bulan msih nunggu, tapi tetap gak ada respon",positif
85,"aplikasi bagus, toko pedia emang mantap.",positif
86,"tolong berikan pemilihan kurir seperti dulu, lama sekali kurir pilihan tokped bikin emosi",netral
87,itu id express g mau di apus ajah g jelas barang gw g nyampe2 g bisa di cek resi lelet lagi malah kurir rekomendasi tokopedia cih,netral
88,"knp sekarang customer care tokopedia semakin slow respon, kecewa banget, mau komplain pengiriman barang yg harusnya sameday malah 2 hari blm diproses kirim, kecewa!!, auto delete klo begini caranya, sudah chat custumer care toko pedia tapi tidak di balas, fix delete!!!",negatif
89,"Murah murah belanja di tokped bagus pengiriman juga cepet, terus kenapa aku kasih bintang 2 respon cs nya lama banget sama mau tarik Saldo refund gk bisa gak nerima kode otp nya padahal nomernya udah bener,, terus giliran aku coba hapus apk lalu masuk lagi padahal masuknya sama 1 nomer ya, kok malah yang masuk akun baru bukan akun ku yang biasanya, anehhh udah gitu masih punya saldo refund huhuhu,,tanya kendala malah gk ada responnya gimana dongg huhu",netral
90,"pengiriman sangat lama, udh nunggu hampir seminggu malah di kembalikan garaÂ² libur, sekarang Masi nunggu, aplikasi yang hebat, cuma di aplikasi ini aja saya dapat pelayanan luar biasa seperti iniðŸ˜‡, tetep sabar aja lah",positif
91,tolong di percepat paketnya min padahal paket saya datang tanggal 19 dari pagi sampe sore saya nunggu gak dateng dateng tolong isi fitur percepat pesanan tolong banget paket isinya baju buat saya besok tolong percepat,negatif
92,mohon bantuannya agar data dan informasi saya tidak dipublikasikan,positif
93,sering sering promo kayak aplikasi sebelah,positif
94,"kok aneh ya baru juga belanja 3x pakai gopay later , sudah ga bisa dipakai lg gopay laternya. malah minta diaktifin di tokpednya. aneh bin ajawibbbbðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£",negatif
95,mantap dan gercep opsi pembayaran ok apalagi ada paylater tokopedia semakin top lah?ðŸ‘ðŸ‘ðŸ‘,positif
96,"tiap ada pembaruan Apk, selalu membingunkan, bukannya tambah mudah, tambah ribet.",netral
97,klo bagus layanan nya ditambah lagi ðŸŒŸ nya,netral
98,"Tokopedia jelek bangett, engga bisa nyelesain masalah, barang mau di refund susah bangettttt rasanya di urusss",negatif
99,"fitur PLUS dinonaktifkan, langganan 6 bulan, baru berjalan bulan ke 2, tanpa alasan yg jelas, di chat via tokopedia care ga di respon, pelayanan ga profesional, terus bagaimana dgn yg sisa 4 bulan lagi, sy bayar lho !!! ga minta gratisan",netral
100,saya minta pengembalian dana namun responnya lambat benar udah hampir 2 Minggu saya tunggu tapi belum belum di balas,netral
101,"parah kalau soal pengiriman, ada lah 2 Minggu barang gak sampe sampe , terus dibatalin sistem, saya co ulang dan bener aja dah ada seminggu belum dateng . disebelah Â± 3 hari dah sampeðŸ¤­ðŸ¤«",negatif
102,"coba jangan cuma gratis ongkir yg di gaung2 kan,tp pengiriman di utamakan,soal nya sama aja,mo pengiriman bayar/gratis sama2 saja lama",netral
103,sangat membantu untuk mencari barang,positif
104,ini aplikasi knp ya gak ada fitur Pencarian menggunakan GAMBAR?! pdahal ini fitur sngt penting untuk mencari produk/barang menggunakan gambar. tapi tidak ada di Tokopedia.,netral
105,terimakasih tokopedia.. semoga lancar usaha nya,positif
106,Barang bulak balik bulak balik gak jelas kurir sama pihak Tokopedia gak ada kerjasama nya masa pembeli sudah terima barang sedangkan di sini paket bulak balik gak ada notip barang sudah sampai tujuan udah seminggu gak ada uang saldo masuk ke akun Tokopedia sayah,negatif
107,"paket kiriman semakin gak jelas sampai nya , kurir atau toped sendiri yg sudah tidak profesional, capek dech",netral
108,"BALIKIN UI SEBELUMNYA, JELEK BANGET",negatif
109,di tiktok shop banyak penipuan barang tidak sesuai,positif
110,"Kenapa Fitur transaksi di pindah, yang awalnya mudah di akses harus ke profil dulu sekarang",netral
111,setiap beberapa detik iklan terus . saya bukan gak suka Tokopedia tapi saya capek jadi kalo saya bikin 3 bintang nya gpp ya itu hanya pendapat saya. Mohon maaf jika saya kesannya seperti tidak suka saya tidak bermaksud menyinggung.,positif
112,"Sebenarnya Diskon Ongkir sangat membantu,, akan tetapi pada pengirimannya terlalu lama oleh kurirnya.. yg biasanya reguler bisa 2 hari sampai, pakai diskon bisa sampai seminggu baru sampai.",netral
113,adminnya buruk. sangat membela penjual daripada pembeli. sudah tertulis pengiriman paling lambat tgl 15 april tapi penjual belum mengirim barang sekarang diperpanjang lagi sama admin swtelah di komplen. minta uang di kembalikan tidak boleh sama admin. lebih baik jangan download aplikasi ini ribet bila komplen pembeli tidak akan di pihak,netral
114,"saat perangkat mode gelap , kerika cek lacak tulisan dan backgroundnya berwarna putih jd gk kelihatan",netral
115,"Jelek lambat proses komplain nya gak kayak si Oren yang gercep.. barang gw diretur kurir, trus gw komplain dari tanggal 7 sampai tanggal 20 pun masih diproses Mulu njink.. padahal dana nya mau dipake. padahal gak sampe keluar pulau pengiriman nya, apalgi jark lokasi tempat gw pesen cuman 4 jam an dari lokasi gw tapi malah butuh hampir 2 Minggu di proses njink. gak lagi dah gw pesen pake ni ijoðŸ‘Ž",positif
116,"diskon pengguna baru nya oke si, tapi banyak toko yg ga Nerima pesanan karena murah mungkin tolong lah toko seperti itu di tindak",positif
117,"sudah lebih dari satu bulan sejak saya melakukan pemesanan, namun barang tersebut belum juga saya terima. Saya sudah beberapa kali menghubungi customer care dan terakhir diinformasikan bahwa saya harus menunggu lebih lama lagi tanpa penjelasan yang jelas mengenai alasan keterlambatan.",negatif
118,Makin gak niat ini aplikasi. Fitur Pencariannya gak guna. Mau cari barang diketik nama barangnya yang muncul malah yang lain. Harus scrol terus ke bawah cari yang dimaksud. mana yang ditampilkan barang yang lain kebanyakan. Bikin cape & eneq cari barang di tokopedia. Kembali seperti yang dulu2. Hanya munculin barang yang dicari. bukan yang lain. Kalau seperti ini terus dijamin gak bakal yang mau beli di aplikasi ini. Mesin pencariannya busuk,positif
119,"semenjak ketentuan baru, udh gabisa beli keperluan rokok elektrik,, ga gunaa,, beli lewat google ga dpt gratis ongkir",netral
120,"parah sekelas tokopedia ga punya call center...mau minta pengembalian dana aja ribet,krn return barang tp alamat penjual bad address...sedangkan dana refund blm diterima. kalo ada call center kan enak bs minta solusi,ini cari jwb di toped nya ga ada solusi.",negatif
121,layanan mudah dan lancar,positif
122,suka bgt ama aplikasi ini... dah lama saya pake... tp koq layout homescreen nya knapa dirubah yaaaa... saya sampe pusing cr icon transaksi... bisa dibalikin kayak dl aja ga ya? mo cek transaksi hrs pencet 3x klik br deh bs liat kl dulu kan 1x klik sdh bs cek status transaksi nanti saya kasih bintang 5 kl home screen sepraktis dl lagi,netral
123,program untung berhadiah emang ada yg pernah dapat,netral
124,Saran bagi Seller atau pembeli jangan ambil kurir Si Cepat (penipuan) Paket ku hilang entah kemana gak ada tindak lanjut juga dari Tokopedia (Jaminan Garansi nya gak ada) seperti lepas tanggung jawab yang dirugikan lebih ke seller. kapok pakek Tokopedia gak akan lagi jualan di Tokopedia,negatif
125,"untuk developer app. tolong id jangan di masukkan lagi. atau minimal bisa pilih jasa kirim lah, saya sudah berkali kali dapat expedisi ID express.. hari besar atau hari normal itu sama saja, lama banget. kalo di pilihin jasa kirim ini. tolong bisa dipilihkan jasa kirim selain Id expres. kepada siapa lagi saya komplain kalo komplain di web iD nya langsung, itu malah robot yang jawab,, saya komplain di gerai id terdekat. itu malah ga direspon.. susah juga ini min, sedangkan barangnya ditunggu..",netral
126,"Semenjak tokopedia gabung sama gojek, ada aja penambahan biaya.. Biaya penanganan lah, biaya aplikasi lah atau biaya lainn2.. Udh pake langganan juga ttp aja kena.. Kocak, terlalu kapitalis.",netral
127,bnyl produk ori dan cepet pengirimannya,positif
128,"user interface berubah2 terus setelah update, bikin gak nyaman... makin hari makin sampah...",positif
129,Selalu jadi andalan kalau mau belanja online. Good job Tokped!,positif
130,"kenapa ya, kalo pake expedisi rekomendasi malah paketnya kelempar ke beberapa expedisi, bikin lemot aja nyampeknya, kurleb udah seminggu lebih paket saya belum nyampe nyampe karena mekanisme nya. kalo paket udah dikirim, yaudah pake 1 jasa kirim aja, jangan dilempar lempar ke jasa kirim lain. Masak 1 paket doang expedisi yg terlibat ada 3, gajelasss!!!!!",netral
131,"belanja untuk pertama x nya mudah""ok segalanya",positif
132,"gw pesan barang dan pengiriman instant 3 jam ko lama sampe berhari_hari,sedangkan barang sedang dibutuh,,,payah bgt",negatif
133,"Waktu proses barang apakah tidak bisa dipercepat? Maksimal 2 hari dari CO barang wajib dikirim Seller & itu pasti lebih memberikan kepuasan terhadap Buyer.. Saya sempat CO, 3 hari status pesanan masih diproses seller, belum perjalanan ke rumah saya yg biasanya 2 hari.. Akhirnya saya batalkan karena butuh cepat.. Buat apa ada sistem preorder klo barang ready stock aja bisa di proses berhari-hari.. Saya juga seller aktif, orderan masuk saya kirim hari itu juga, kecuali buyer CO nya di malam hari..",netral
134,"aplikasi kesayangan kita, ketika lagi malas jalan kita bisa menggunakan aplikasi ini atau hanya untuk melihat barang barang yang kita sukai,luar biasa semoga samkin sukses tokopedia",positif
135,"kok sekarang makan banyak ram ya, kemarin2 sih jauh lebih ringan dari pd oren, kok sekarang tokped yg jadi berat banget ketimbang oren",netral
136,"tolong di sediakan ulasan untuk kurir, karna kurir terutama JNE di mana pun sangat buruk (LEMOT) ,, jika ada ulasan tentang kurir untuk JNE sy kasih â­,,,",netral
137,"hey !! peningkatan bintang 3 jadi 5 turun lagi jadi bintang 2. dulu CS tokped adl CS terbaik sedunia. sekarang parah. mulai dari sulit berbicara dg CFS ,tidak d balas ,tidak d beri solusi ,alias d diamkan ,masalah juga ga d atasi. kembalikan CS yg dulu !!! cancel belanjaan saya yg belum d kirimÂ² juga oleh seller ,orang saya minta sameday kok ga d kirimÂ² sampe sekarang. kalian pikir aja saya rugi ga kalau begini?!! ðŸ˜¡",netral
138,"akhir2 ini selalu logout sendiri, ketika login harus ganti password, dan passwordnya harus beda dari semua password yg pernah dipakai sebelumnya, sampai habis stok password yg aku punya. maaf saya kasih â­ 1 selama kendala tsb belum diperbaiki..",negatif
139,"cs nya ga ramah, BANYAK PENIPUAN.saya ditipu oleh penjual di aplikasi TOKOPEDIA namus saya hendak melakukan komplain saja dipersulit,saya telefon cs ga di jawab,saya chat cs tokped care ga balas,saya kirim email pun ga ada respon",negatif
140,"tokopedia update sekarang kenapa ini akun sy kyk terlogout, mau masuk by akun google ga bisa, error T7MF",negatif
141,"Sekarang tokonya banyak yang zonk, kita tetap bisa mesen tapi barang tidak bakal dikirim, dan kupon yang kita punya hilang. sudah banyak yang lapor tapi dari pihak Tokopedia tidak melakukan apa-apa",positif
142,"makin banyak tambahan biaya""nya saat CO.",netral
143,Apk gak jelas. Pertama kali belanja pke toped. Masa barang diproses smpe 2 hari status blum brubah. Nyesel deh. Mending pke apk oyen!,negatif
144,"apk gk amanah, masak tiap order ke cansell, anehh. mengecewakan.. mana saldo ketahanan di apk nya, tiap mau narik harus nunggu 2Ã—24 jam itupun sering gagal. Tolong di upgrade dong!!!",netral
145,pengiriman lama banget terus lama tidak ada yang beli lagi Tokopedia gimana kurir JNE regular tidak mau antar gimana Tokopedia saya kecewa males beli Tokopedia sudah tanya TokopediaCare jawab gak jelas kurir pengiriman lama banget saya belom diterima sudah diterima apa kurir JNE regular & JNE tidak jelas Tokopedia sudah pengiriman lama banget tambah lagi kurir tidak jelas pengiriman saya kecewa Tokopedia gak kayak aplikasi orange & biru pengiriman cepat sekali,negatif
146,"mau verifikasi akun gabisa katanya ada syarat yang belum terpenuhi, nanya ke TokopediaCare gaada jawaban, maunya apa si, mana akun ama nomor udah nempel di akun ini, otomatis kalo mau bikin akun baru susah. gimana ini",netral
147,"masa iyaah saldo ku, di apk dana ke potong terkirim di Tokopedia tanpa sepengetahuan gua, terus yg anehh nya lagi pas gua cek di Tokopedia ngk msuk dana nyaðŸ¥º",negatif
